chrom	start	end	length	name	%gc	mean_coverage	normalized_coverage	min_normalized_coverage	max_normalized_coverage	min_coverage	max_coverage	pct_0x	read_count
13	48921920	48922040	121	.	0.272727	25.917355	0.204369	0.126167	0.260219	16	33	0	43
13	48923066	48923186	121	.	0.256198	45.115702	0.355756	0.181365	0.449469	23	57	0	73
13	48934148	48934268	121	.	0.355372	42.818182	0.337639	0.228677	0.410042	29	52	0	76
13	48936902	48937142	241	.	0.327801	58.074689	0.457943	0.197135	0.575636	25	73	0	154
13	48939008	48939128	121	.	0.280992	35.049587	0.276381	0.165594	0.354844	21	45	0	59
13	48941624	48941744	121	.	0.272727	49.099174	0.387168	0.236563	0.488896	30	62	0	85
13	48942641	48942761	121	.	0.347107	17.504132	0.138027	0.070969	0.173479	9	22	0	28
13	48947525	48947645	121	.	0.305785	66.801653	0.526759	0.299646	0.638719	38	81	0	111
13	48951052	48951172	121	.	0.380165	46.942149	0.370158	0.252333	0.504667	32	64	0	82
13	48953698	48953818	121	.	0.305785	61.909091	0.488179	0.346958	0.575636	44	73	0	96
13	48954113	48954428	316	.	0.234177	28.731013	0.226556	0.031542	0.339073	4	43	0	90
13	48955361	48955601	241	.	0.327801	102.070539	0.804869	0.496781	1.001448	63	127	0	276
13	49027128	49027248	121	.	0.396694	53	0.417927	0.252333	0.536208	32	68	0	92
13	49030292	49030532	241	.	0.373444	110.979253	0.875118	0.46524	1.096073	59	139	0	298
13	49033776	49034016	241	.	0.410788	81.502075	0.642678	0.307531	0.820083	39	104	0	218
13	49037859	49037979	121	.	0.347107	78.256198	0.617083	0.441583	0.725458	56	92	0	130
13	49039130	49039250	121	.	0.355372	63.61157	0.501604	0.197135	0.638719	25	81	0	127
13	49039303	49039543	241	.	0.394191	76.410788	0.602531	0.339073	0.725458	43	92	0	218
13	49047451	49047571	121	.	0.272727	89.157025	0.70304	0.48101	0.827969	61	105	0	144
13	49050788	49051028	241	.	0.394191	126.327801	0.996148	0.709688	1.206469	90	153	0	347
13	49051456	49051576	121	.	0.330579	62.727273	0.494631	0.307531	0.599292	39	76	0	103
13	49054110	49054230	121	.	0.413223	45.68595	0.360253	0.212906	0.496781	27	63	0	80
13	54073409	54073529	121	.	0.347107	57.157025	0.450707	0.307531	0.536208	39	68	0	89
13	67591667	67591787	121	.	0.239669	23.652893	0.186513	0.10251	0.236563	13	30	0	35
13	73346295	73346415	121	.	0.429752	55.256198	0.435718	0.307531	0.512552	39	65	0	95
13	75628967	75629087	121	.	0.338843	54.793388	0.432069	0.331188	0.536208	42	68	0	94
13	76833624	76833744	121	.	0.363636	62.22314	0.490655	0.354844	0.56775	45	72	0	104
13	87971276	87971396	121	.	0.396694	82.867769	0.653447	0.449469	0.780656	57	99	0	140
13	88543555	88543675	121	.	0.421488	35.933884	0.283354	0.236563	0.354844	30	45	0	69
13	96897196	96897316	121	.	0.330579	56.77686	0.447709	0.3785	0.504667	48	64	0	98
13	102276709	102276829	121	.	0.380165	74.371901	0.586454	0.386385	0.764886	49	97	0	132
13	103337297	103337417	121	.	0.322314	104.264463	0.822169	0.575636	0.977792	73	124	0	186
13	109078639	109078759	121	.	0.338843	52.553719	0.414408	0.220792	0.512552	28	65	0	85
14	20347504	20347624	121	.	0.479339	84.38843	0.665438	0.402156	0.812198	51	103	0	142
14	23652177	23652537	361	.	0.412742	66.301939	0.522818	0.055198	0.757	7	96	0	278
14	25438190	25438310	121	.	0.421488	57.173554	0.450837	0.260219	0.551979	33	70	0	95
14	31375262	31375382	121	.	0.363636	76.231405	0.601116	0.417927	0.725458	53	92	0	128
14	36558017	36558137	121	.	0.404959	50.603306	0.399028	0.220792	0.504667	28	64	0	81
14	38060523	38061963	1441	.	0.667592	163.84941	1.292021	0.65449	1.821532	83	231	0	2204
14	46730839	46730959	121	.	0.264463	31.396694	0.247576	0.118281	0.331188	15	42	0	55
14	50550974	50551094	121	.	0.305785	105.165289	0.829272	0.622948	0.954136	79	121	0	174
14	57141543	57141663	121	.	0.495868	69.057851	0.54455	0.386385	0.638719	49	81	0	110
14	64619790	64619910	121	.	0.471074	53.198347	0.419491	0.268104	0.536208	34	68	0	86
14	65472824	65472944	121	.	0.330579	17.85124	0.140764	0.070969	0.197135	9	25	0	39
14	65544517	65544757	241	.	0.564315	139.86722	1.102911	0.733344	1.395719	93	177	0	380
14	65568251	65568371	121	.	0.31405	40.545455	0.319718	0.205021	0.394271	26	50	0	71
14	68944219	68944459	241	.	0.410788	36.394191	0.286983	0.205021	0.3785	26	48	0	107
14	73128923	73129043	121	.	0.289256	17.677686	0.139396	0.078854	0.181365	10	23	0	31
14	80471816	80471936	121	.	0.380165	88.859504	0.700694	0.488896	0.796427	62	101	0	149
14	87812971	87813091	121	.	0.396694	89.421488	0.705126	0.488896	0.851625	62	108	0	146
14	95557501	95557741	241	.	0.443983	103.746888	0.818088	0.48101	1.048761	61	133	0	277
14	95571582	95571702	121	.	0.272727	44.198347	0.348522	0.18925	0.441583	24	56	0	75
14	95574542	95574662	121	.	0.289256	23.421488	0.184688	0.094625	0.260219	12	33	0	40
14	98829945	98830065	121	.	0.413223	41.983471	0.331057	0.27599	0.3785	35	48	0	72
14	104146301	104146421	121	.	0.479339	80.487603	0.634678	0.504667	0.733344	64	93	0	138
14	105238686	105238806	121	.	0.619835	44.206612	0.348588	0.181365	0.48101	23	61	0	76
14	105239202	105239442	241	.	0.618257	172.178423	1.357699	1.096073	1.529771	139	194	0	491
14	105239532	105239974	443	.	0.65237	171.302483	1.350792	0.772771	1.719021	98	218	0	774
14	105240223	105240343	121	.	0.644628	78.710744	0.620667	0.46524	0.717573	59	91	0	137
14	105241247	105241599	353	.	0.626062	149.215297	1.176625	0.630833	1.577084	80	200	0	547
14	105246369	105246609	241	.	0.59751	78.456432	0.618662	0.299646	0.788542	38	100	0	212
15	21131594	21131714	121	.	0.347107	0	0	0	0	0	0	1	0
15	22146533	22146653	121	.	0.355372	4.834711	0.038124	0.015771	0.055198	2	7	0	9
15	26216310	26216430	121	.	0.413223	64.413223	0.507925	0.315417	0.638719	40	81	0	109
15	36872438	36872558	121	.	0.38843	52.669421	0.41532	0.244448	0.512552	31	65	0	82
15	40675020	40675260	241	.	0.60166	177.676349	1.401052	1.088188	1.584969	138	201	0	499
15	41988142	41988262	121	.	0.322314	35.173554	0.277358	0.220792	0.331188	28	42	0	68
15	41990985	41991105	121	.	0.280992	21.173554	0.166962	0.10251	0.220792	13	28	0	41
15	45003718	45003838	121	.	0.61157	106.619835	0.840742	0.638719	0.977792	81	124	0	185
15	45468566	45468686	121	.	0.495868	91.396694	0.720701	0.544094	0.84374	69	107	0	164
15	54532080	54532200	121	.	0.264463	64.289256	0.506948	0.339073	0.599292	43	76	0	109
15	66727350	66727590	241	.	0.547718	113.804979	0.8974	0.46524	1.096073	59	139	0	308
15	66729037	66729277	241	.	0.497925	130.659751	1.030307	0.615063	1.206469	78	153	0	354
15	66735596	66735716	121	.	0.38843	88.289256	0.696198	0.536208	0.827969	68	105	0	157
15	66736960	66737080	121	.	0.347107	85.570248	0.674757	0.496781	0.788542	63	100	0	139
15	66774035	66774275	241	.	0.526971	188.738589	1.488283	0.835854	1.860959	106	236	0	502
15	66777308	66777548	241	.	0.593361	166.107884	1.30983	0.922594	1.60074	117	203	0	450
15	66779538	66779658	121	.	0.38843	101.528926	0.800598	0.591406	0.938365	75	119	0	170
15	66781523	66781643	121	.	0.421488	80.396694	0.633962	0.449469	0.741229	57	94	0	138
15	66782019	66782139	121	.	0.404959	48.305785	0.380911	0.228677	0.488896	29	62	0	81
15	66782836	66782956	121	.	0.528926	95.85124	0.755827	0.583521	0.875281	74	111	0	168
15	67473565	67473805	241	.	0.60166	84.547718	0.666694	0.386385	0.867396	49	110	0	222
15	71892155	71892275	121	.	0.53719	79.057851	0.623404	0.370615	0.772771	47	98	0	127
15	88126069	88126189	121	.	0.487603	53.024793	0.418123	0.236563	0.528323	30	67	0	86
15	88420138	88420378	241	.	0.518672	99.419087	0.783961	0.520438	0.962021	66	122	0	272
15	88423460	88423700	241	.	0.522822	125.688797	0.991109	0.638719	1.182813	81	150	0	344
15	88428836	88428956	121	.	0.289256	58.545455	0.461655	0.370615	0.520438	47	66	0	96
15	88472359	88472719	361	.	0.559557	166.243767	1.310902	0.599292	1.726907	76	219	0	614
15	88476209	88476449	241	.	0.539419	169.780083	1.338787	0.757	1.640167	96	208	0	456
15	88483799	88484039	241	.	0.572614	117.360996	0.925441	0.559865	1.127615	71	143	0	321
15	90631779	90632019	241	.	0.585062	130.095436	1.025857	0.520438	1.238011	66	157	0	356
15	91303300	91303420	121	.	0.338843	28.016529	0.220922	0.181365	0.252333	23	32	0	46
15	93545874	93545994	121	.	0.305785	52.950413	0.417536	0.252333	0.551979	32	70	0	87
15	97476022	97476142	121	.	0.38843	59.157025	0.466478	0.307531	0.583521	39	74	0	107
15	98674797	98674917	121	.	0.396694	100.867769	0.795385	0.630833	0.938365	80	119	0	182
16	115012	115132	121	.	0.53719	86.826446	0.684663	0.441583	0.835854	56	106	0	144
16	1986998	1987118	121	.	0.595041	118.619835	0.935367	0.725458	1.080302	92	137	0	204
16	2098565	2098805	241	.	0.502075	87.684647	0.69143	0.433698	0.883167	55	112	0	237
16	2100384	2100504	121	.	0.446281	73.231405	0.57746	0.394271	0.717573	50	91	0	127
16	2103338	2103458	121	.	0.68595	86.669421	0.683425	0.528323	0.796427	67	101	0	153
16	2104249	2104489	241	.	0.547718	102.315353	0.806799	0.410042	0.977792	52	124	0	275
16	2105401	2105521	121	.	0.487603	50.876033	0.401179	0.283875	0.496781	36	63	0	90
16	2106161	2106281	121	.	0.652893	75.677686	0.59675	0.370615	0.733344	47	93	0	122
16	2106587	2106827	241	.	0.618257	119.609959	0.943175	0.544094	1.127615	69	143	0	320
16	2107082	2107202	121	.	0.619835	62.099174	0.489678	0.331188	0.615063	42	78	0	107
16	2108691	2108931	241	.	0.59751	135.854772	1.071272	0.646604	1.301094	82	165	0	376
16	2110623	2110863	241	.	0.609959	116.576763	0.919257	0.441583	1.127615	56	143	0	315
16	2111820	2112060	241	.	0.605809	104.589212	0.82473	0.425813	1.025104	54	130	0	277
16	2112490	2112610	121	.	0.570248	52.231405	0.411866	0.252333	0.520438	32	66	0	87
16	2112953	2113073	121	.	0.652893	54.512397	0.429853	0.283875	0.520438	36	66	0	91
16	2114231	2114471	241	.	0.609959	127.390041	1.004524	0.607177	1.198584	77	152	0	341
16	2115518	2115638	121	.	0.628099	93.413223	0.736602	0.551979	0.875281	70	111	0	161
16	2120398	2120638	241	.	0.614108	68.157676	0.537452	0.315417	0.662375	40	84	0	186
16	2121504	2121624	121	.	0.628099	99.669421	0.785935	0.670261	0.898938	85	114	0	185
16	2121740	2121980	241	.	0.688797	94.373444	0.744174	0.339073	0.985677	43	125	0	262
16	2122183	2122423	241	.	0.59751	118.008299	0.930545	0.536208	1.080302	68	137	0	317
16	2122797	2123037	241	.	0.576763	106.228216	0.837654	0.488896	1.119729	62	142	0	293
16	2124175	2124415	241	.	0.630705	79.302905	0.625337	0.394271	0.741229	50	94	0	224
16	2125786	2125906	121	.	0.619835	81.735537	0.644519	0.488896	0.741229	62	94	0	143
16	2126060	2126180	121	.	0.512397	63.487603	0.500626	0.370615	0.599292	47	76	0	119
16	2126479	2126599	121	.	0.595041	63.371901	0.499714	0.331188	0.622948	42	79	0	111
16	2127543	2127783	241	.	0.630705	105.721992	0.833662	0.425813	1.040875	54	132	0	279
16	2128995	2129473	479	.	0.63048	120.08142	0.946892	0.536208	1.119729	68	142	0	593
16	2129554	2129674	121	.	0.694215	61.760331	0.487006	0.27599	0.630833	35	80	0	114
16	2130152	2130392	241	.	0.676349	62.294606	0.491219	0.228677	0.622948	29	79	0	162
16	2131578	2131818	241	.	0.647303	119.261411	0.940426	0.638719	1.167042	81	148	0	318
16	2132411	2132531	121	.	0.619835	47.016529	0.370745	0.236563	0.433698	30	55	0	75
16	2133636	2133876	241	.	0.680498	116.692946	0.920173	0.56775	1.174927	72	149	0	308
16	2134173	2134773	601	.	0.663894	157.527454	1.24217	0.551979	1.70325	70	216	0	929
16	2134930	2135050	121	.	0.586777	87.107438	0.686879	0.504667	0.827969	64	105	0	151
16	2135217	2135337	121	.	0.595041	114.454545	0.902522	0.709688	1.064531	90	135	0	208
16	2136167	2136407	241	.	0.634855	104.141079	0.821196	0.362729	1.040875	46	132	0	277
16	2136683	2136923	241	.	0.622407	121.182573	0.955575	0.670261	1.111844	85	141	0	343
16	2137843	2137963	121	.	0.628099	79.570248	0.627445	0.46524	0.693917	59	88	0	159
16	2138035	2138155	121	.	0.644628	99.900826	0.78776	0.701802	0.883167	89	112	0	196
16	2138217	2138337	121	.	0.61157	142.438017	1.123183	0.922594	1.230125	117	156	0	276
16	2138409	2138649	241	.	0.643154	136.900415	1.079517	0.488896	1.332636	62	169	0	374
16	3781153	3781513	361	.	0.65097	118.371191	0.933406	0.205021	1.537656	26	195	0	424
16	3786613	3786853	241	.	0.522822	119.829876	0.944909	0.591406	1.190698	75	151	0	319
16	3788556	3788676	121	.	0.429752	85.545455	0.674562	0.504667	0.796427	64	101	0	151
16	3808000	3808120	121	.	0.421488	25.413223	0.200394	0.149823	0.244448	19	31	0	45
16	7032394	7032514	121	.	0.504132	41.586777	0.327929	0.220792	0.410042	28	52	0	66
16	9934621	9934741	121	.	0.421488	8.942149	0.070513	0	0.165594	0	21	0.008264	23
16	23614765	23615110	346	.	0.390173	88.225434	0.695694	0.212906	1.111844	27	141	0	308
16	23619139	23619379	241	.	0.477178	104.514523	0.824141	0.46524	0.993563	59	126	0	272
16	23625309	23625429	121	.	0.347107	37.132231	0.292803	0.141938	0.394271	18	50	0	58
16	23632681	23632801	121	.	0.404959	36.768595	0.289936	0.228677	0.339073	29	43	0	58
16	23634250	23634490	241	.	0.39834	84.078838	0.662997	0.244448	0.859511	31	109	0	217
16	23635312	23635432	121	.	0.380165	27	0.212906	0.110396	0.27599	14	35	0	44
16	23637517	23637757	241	.	0.460581	102.713693	0.80994	0.299646	1.056646	38	134	0	269
16	23640501	23640621	121	.	0.396694	48.876033	0.385408	0.27599	0.433698	35	55	0	78
16	23640955	23641795	841	.	0.442331	134.919144	1.063894	0.402156	1.474573	51	187	0	1049
16	23646139	23647699	1561	.	0.393338	130.263933	1.027186	0.181365	1.419375	23	180	0	1881
16	23649162	23649282	121	.	0.404959	41.528926	0.327473	0.228677	0.402156	29	51	0	74
16	23649361	23649481	121	.	0.396694	48.231405	0.380325	0.205021	0.48101	26	61	0	82
16	23652395	23652515	121	.	0.669421	61.454545	0.484595	0.260219	0.630833	33	80	0	103
16	26320079	26320199	121	.	0.512397	52.404959	0.413235	0.27599	0.528323	35	67	0	93
16	52085533	52085653	121	.	0.421488	84.884298	0.669348	0.473125	0.780656	60	99	0	142
16	55329541	55329661	121	.	0.363636	72.14876	0.568923	0.433698	0.662375	55	84	0	124
16	56782129	56782369	241	.	0.547718	124.26971	0.979919	0.551979	1.1355	70	144	0	336
16	58529555	58529675	121	.	0.652893	112.900826	0.89027	0.622948	1.080302	79	137	0	181
16	67063613	67063733	121	.	0.661157	92.628099	0.730411	0.575636	0.851625	73	108	0	168
16	67654540	67654780	241	.	0.435685	136.394191	1.075525	0.615063	1.253781	78	159	0	372
16	68771283	68771403	121	.	0.735537	72.933884	0.575114	0.386385	0.693917	49	88	0	123
16	68772197	68772317	121	.	0.694215	70.991736	0.5598	0.386385	0.662375	49	84	0	120
16	68835565	68835805	241	.	0.518672	106.838174	0.842464	0.473125	1.143386	60	145	0	280
16	68842279	68842519	241	.	0.452282	106.684647	0.841253	0.630833	1.072417	80	136	0	319
16	68842554	68842794	241	.	0.423237	139.103734	1.096891	0.512552	1.356292	65	172	0	374
16	68844052	68844292	241	.	0.460581	104.410788	0.823323	0.370615	1.056646	47	134	0	279
16	68845555	68845795	241	.	0.53112	66.572614	0.524953	0.331188	0.630833	42	80	0	180
16	68845982	68846222	241	.	0.477178	109.170124	0.860852	0.410042	1.048761	52	133	0	298
16	68847187	68847427	241	.	0.46473	100.580913	0.793123	0.362729	1.017219	46	129	0	255
16	68849360	68849720	361	.	0.443213	161.036011	1.269836	0.638719	1.632282	81	207	0	592
16	68853135	68853375	241	.	0.518672	114.526971	0.903093	0.622948	1.048761	79	133	0	319
16	68855896	68856136	241	.	0.489627	118.937759	0.937874	0.536208	1.206469	68	153	0	318
16	68857296	68857536	241	.	0.481328	97.950207	0.772378	0.386385	0.969906	49	123	0	258
16	68862022	68862262	241	.	0.506224	132.385892	1.043918	0.520438	1.261667	66	160	0	344
16	68863509	68863749	241	.	0.485477	99.443983	0.784157	0.417927	0.969906	53	123	0	268
16	68867177	68867417	241	.	0.53112	136.481328	1.076212	0.607177	1.332636	77	169	0	371
16	72832567	72832687	121	.	0.413223	30.057851	0.237019	0.134052	0.331188	17	42	0	57
16	78785503	78785623	121	.	0.330579	50.380165	0.397269	0.244448	0.48101	31	61	0	81
16	81954945	81955065	121	.	0.322314	38.454545	0.30323	0.212906	0.410042	27	52	0	71
16	85880365	85880485	121	.	0.570248	55.355372	0.4365	0.283875	0.551979	36	70	0	94
17	114609	114729	121	.	0.338843	54.735537	0.431613	0.244448	0.559865	31	71	0	85
17	953396	953516	121	.	0.619835	65.900826	0.519656	0.315417	0.670261	40	85	0	118
17	4540217	4540337	121	.	0.570248	92.520661	0.729564	0.551979	0.851625	70	108	0	154
17	7572907	7573027	121	.	0.487603	87.735537	0.691831	0.473125	0.851625	60	108	0	152
17	7573920	7574040	121	.	0.628099	52.859504	0.416819	0.283875	0.512552	36	65	0	93
17	7576521	7576701	181	.	0.331492	93.022099	0.733518	0.496781	0.867396	63	110	0	200
17	7576829	7576949	121	.	0.487603	96.752066	0.76293	0.575636	0.930479	73	118	0	215
17	7576967	7577207	241	.	0.551867	138.73444	1.093979	0.544094	1.348406	69	171	0	369
17	7577493	7577613	121	.	0.545455	60.380165	0.476123	0.339073	0.575636	43	73	0	103
17	7578094	7578334	241	.	0.556017	131.568465	1.037472	0.591406	1.403604	75	178	0	421
17	7578343	7578583	241	.	0.605809	145.871369	1.150257	0.417927	1.624396	53	206	0	398
17	7579271	7579631	361	.	0.587258	145.362881	1.146247	0.867396	1.356292	110	172	0	589
17	7579651	7579771	121	.	0.53719	94.099174	0.742011	0.023656	0.985677	3	125	0	177
17	7579829	7579949	121	.	0.561983	48.471074	0.382215	0.283875	0.441583	36	56	0	86
17	10379616	10379736	121	.	0.355372	74.644628	0.588604	0.449469	0.678146	57	86	0	120
17	15973367	15973487	121	.	0.280992	18.677686	0.147281	0.070969	0.236563	9	30	0	44
17	16041518	16041638	121	.	0.363636	37.289256	0.294041	0.205021	0.3785	26	48	0	72
17	21809334	21809454	121	.	0.347107	66.77686	0.526563	0.3785	0.622948	48	79	0	123
17	29086441	29086561	121	.	0.264463	36.578512	0.288437	0.212906	0.346958	27	44	0	67
17	29422298	29422418	121	.	0.768595	79.702479	0.628487	0.48101	0.717573	61	91	0	134
17	29482953	29483193	241	.	0.319502	70.46888	0.555677	0.346958	0.717573	44	91	0	190
17	29486010	29486130	121	.	0.305785	54.231405	0.427637	0.252333	0.528323	32	67	0	92
17	29490179	29490419	241	.	0.414938	101.410788	0.799666	0.551979	0.954136	70	121	0	268
17	29496902	29497022	121	.	0.31405	70.628099	0.556932	0.410042	0.670261	52	85	0	129
17	29508414	29508534	121	.	0.31405	54.785124	0.432004	0.323302	0.551979	41	70	0	98
17	29508682	29508922	241	.	0.302905	43.53112	0.343261	0.205021	0.528323	26	67	0	119
17	29509484	29509724	241	.	0.348548	113.759336	0.89704	0.46524	1.143386	59	145	0	298
17	29527406	29527646	241	.	0.381743	111.078838	0.875903	0.559865	1.080302	71	137	0	307
17	29527996	29528236	241	.	0.365145	116.273859	0.916868	0.520438	1.127615	66	143	0	313
17	29528406	29528526	121	.	0.355372	78.636364	0.620081	0.457354	0.717573	58	91	0	130
17	29533204	29533444	241	.	0.390041	124.921162	0.985056	0.583521	1.230125	74	156	0	339
17	29541416	29541656	241	.	0.311203	97.585062	0.769499	0.441583	0.954136	56	121	0	259
17	29545967	29546207	241	.	0.40249	100.004149	0.788575	0.48101	1.025104	61	130	0	280
17	29548818	29549058	241	.	0.290456	109.618257	0.864386	0.551979	1.025104	70	130	0	291
17	29550404	29550644	241	.	0.311203	115.103734	0.907641	0.504667	1.111844	64	141	0	306
17	29552071	29552311	241	.	0.39834	139.178423	1.09748	0.591406	1.419375	75	180	0	373
17	29553397	29553757	361	.	0.468144	168.753463	1.330692	0.512552	1.782104	65	226	0	618
17	29554212	29554332	121	.	0.471074	91	0.717573	0.591406	0.812198	75	103	0	155
17	29554523	29554643	121	.	0.38843	89.041322	0.702128	0.496781	0.812198	63	103	0	157
17	29556023	29556503	481	.	0.449064	172.513514	1.360341	0.749115	1.726907	95	219	0	842
17	29556803	29557043	241	.	0.340249	115.921162	0.914087	0.599292	1.064531	76	135	0	321
17	29557219	29557459	241	.	0.340249	112.460581	0.886799	0.583521	1.048761	74	133	0	308
17	29557842	29557962	121	.	0.371901	62.818182	0.495348	0.394271	0.591406	50	75	0	104
17	29559089	29559209	121	.	0.454545	73.950413	0.58313	0.283875	0.693917	36	88	0	126
17	29559688	29559928	241	.	0.419087	172.319502	1.358811	0.938365	1.561313	119	198	0	471
17	29560006	29560246	241	.	0.439834	132.991701	1.048695	0.701802	1.22224	89	155	0	366
17	29562589	29562829	241	.	0.410788	137.228216	1.082102	0.701802	1.245896	89	158	0	389
17	29562928	29563048	121	.	0.396694	108.140496	0.852733	0.670261	0.969906	85	123	0	182
17	29575950	29576190	241	.	0.360996	101.070539	0.796983	0.402156	1.056646	51	134	0	279
17	29579927	29580047	121	.	0.347107	79.694215	0.628422	0.425813	0.717573	54	91	0	126
17	29585321	29585561	241	.	0.40249	112.780083	0.889318	0.528323	1.072417	67	136	0	311
17	29586038	29586158	121	.	0.355372	74.92562	0.59082	0.449469	0.709688	57	90	0	136
17	29587340	29587580	241	.	0.390041	147.547718	1.163475	0.757	1.395719	96	177	0	400
17	29588682	29588922	241	.	0.390041	117.236515	0.924459	0.496781	1.088188	63	138	0	317
17	29592242	29592362	121	.	0.371901	84.016529	0.662505	0.48101	0.764886	61	97	0	146
17	29652814	29653294	481	.	0.422037	149.559252	1.179337	0.591406	1.584969	75	201	0	694
17	29654507	29654867	361	.	0.468144	135.407202	1.067742	0.630833	1.308979	80	166	0	501
17	29657299	29657539	241	.	0.377593	86.319502	0.680665	0.315417	0.835854	40	106	0	226
17	29661832	29662072	241	.	0.360996	126.950207	1.001055	0.56775	1.316865	72	167	0	349
17	29663301	29663541	241	.	0.360996	101.195021	0.797965	0.488896	1.009333	62	128	0	274
17	29663613	29663973	361	.	0.387812	127.905817	1.008591	0.386385	1.372063	49	174	0	473
17	29664373	29664613	241	.	0.439834	146.921162	1.158535	0.764886	1.372063	97	174	0	398
17	29664807	29664927	121	.	0.380165	89.355372	0.704604	0.512552	0.796427	65	101	0	152
17	29665040	29665160	121	.	0.413223	74.165289	0.584824	0.370615	0.733344	47	93	0	123
17	29665712	29665832	121	.	0.363636	77.586777	0.611804	0.3785	0.749115	48	95	0	134
17	29667473	29667713	241	.	0.427386	127.684647	1.006847	0.56775	1.174927	72	149	0	341
17	29669970	29670210	241	.	0.344398	141.041494	1.112171	0.615063	1.32475	78	168	0	376
17	29676084	29676324	241	.	0.323651	113.829876	0.897596	0.536208	1.103959	68	140	0	307
17	29677149	29677389	241	.	0.344398	117.008299	0.922659	0.504667	1.159156	64	147	0	315
17	29679233	29679473	241	.	0.423237	130.676349	1.030438	0.551979	1.269552	70	161	0	335
17	29683419	29683659	241	.	0.356846	121.145228	0.955281	0.65449	1.1355	83	144	0	330
17	29683923	29684163	241	.	0.414938	129.73444	1.02301	0.670261	1.245896	85	158	0	377
17	29684277	29684397	121	.	0.38843	118.867769	0.937322	0.599292	1.072417	76	136	0	205
17	29685449	29685689	241	.	0.360996	137.950207	1.087795	0.717573	1.253781	91	159	0	387
17	29685950	29686070	121	.	0.330579	94.206612	0.742859	0.536208	0.867396	68	110	0	150
17	29687493	29687733	241	.	0.448133	134.66805	1.061914	0.638719	1.261667	81	160	0	370
17	29700982	29701222	241	.	0.456432	133.871369	1.055632	0.575636	1.285323	73	163	0	355
17	30293097	30293217	121	.	0.289256	30.933884	0.243927	0.18925	0.299646	24	38	0	59
17	30696232	30696352	121	.	0.413223	89.991736	0.709622	0.496781	0.859511	63	109	0	161
17	37152070	37152298	229	.	0.31441	47.982533	0.378362	0.228677	0.520438	29	66	0	149
17	37618307	37619387	1081	.	0.53654	146.654024	1.156428	0.410042	1.458802	52	185	0	1461
17	37627094	37628054	961	.	0.448491	137.618106	1.085176	0.536208	1.348406	68	171	0	1266
17	37644794	37644914	121	.	0.280992	78.958678	0.622622	0.512552	0.717573	65	91	0	138
17	37646778	37647018	241	.	0.435685	134.207469	1.058282	0.686031	1.253781	87	159	0	350
17	37648954	37649194	241	.	0.360996	115.419087	0.910128	0.473125	1.167042	60	148	0	321
17	37650742	37650982	241	.	0.390041	107.788382	0.849956	0.370615	1.025104	47	130	0	270
17	37657477	37657717	241	.	0.348548	110.348548	0.870144	0.504667	1.072417	64	136	0	293
17	37665926	37666046	121	.	0.338843	87.677686	0.691375	0.504667	0.827969	64	105	0	145
17	37667772	37667892	121	.	0.454545	76.669421	0.60457	0.402156	0.693917	51	88	0	127
17	37671440	37671560	121	.	0.330579	64.057851	0.505123	0.386385	0.599292	49	76	0	109
17	37671962	37672082	121	.	0.404959	91.876033	0.724481	0.56775	0.820083	72	104	0	159
17	37673691	37673811	121	.	0.471074	84.553719	0.666741	0.457354	0.780656	58	99	0	149
17	37676155	37676395	241	.	0.460581	136.344398	1.075133	0.662375	1.301094	84	165	0	374
17	37680913	37681153	241	.	0.539419	118.228216	0.932279	0.536208	1.096073	68	139	0	317
17	37682103	37682583	481	.	0.532225	182.029106	1.435376	0.84374	1.679594	107	213	0	874
17	37686853	37687573	721	.	0.583911	162.160888	1.278706	0.512552	1.655938	65	210	0	1132
17	37697068	37697188	121	.	0.570248	92.834711	0.73204	0.551979	0.851625	70	108	0	162
17	37709722	37709842	121	.	0.603306	104.785124	0.826274	0.65449	0.977792	83	124	0	185
17	37746787	37746907	121	.	0.528926	97.702479	0.770425	0.599292	0.898938	76	114	0	167
17	37775214	37775334	121	.	0.561983	127.256198	1.003468	0.780656	1.143386	99	145	0	219
17	37789938	37790058	121	.	0.628099	111.165289	0.876585	0.615063	1.025104	78	130	0	191
17	37815839	37815959	121	.	0.553719	76.504132	0.603267	0.3785	0.741229	48	94	0	129
17	37828436	37828556	121	.	0.603306	110.115702	0.868308	0.670261	1.03299	85	131	0	186
17	37832043	37832163	121	.	0.628099	100.479339	0.792322	0.615063	0.906823	78	115	0	178
17	37834938	37835058	121	.	0.578512	103.190083	0.813697	0.599292	0.94625	76	120	0	181
17	37843799	37843919	121	.	0.429752	86.785124	0.684337	0.528323	0.820083	67	104	0	149
17	37855707	37855827	121	.	0.396694	51.049587	0.402547	0.157708	0.473125	20	60	0	92
17	37864560	37864800	241	.	0.622407	133.497925	1.052687	0.575636	1.277438	73	162	0	356
17	37866337	37866457	121	.	0.669421	138.735537	1.093988	0.820083	1.206469	104	153	0	250
17	37866543	37866783	241	.	0.580913	160.887967	1.268669	0.772771	1.529771	98	194	0	440
17	37868181	37868301	121	.	0.595041	98.090909	0.773488	0.607177	0.898938	77	114	0	178
17	37868655	37868775	121	.	0.53719	84.661157	0.667589	0.441583	0.772771	56	98	0	146
17	37871973	37872213	241	.	0.630705	154.680498	1.21972	0.622948	1.514	79	192	0	399
