# HOMER Peaks
# Peak finding parameters:
# tag directory = /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_H12
#
# total peaks = 28592
# peak size = 1000
# peaks found using tags on both strands
# minimum distance between peaks = 2500
# fragment length = 210
# genome size = 2000000000
# Total tags = 13325162.5
# Total tags in peaks = 3561820.5
# Approximate IP efficiency = 26.73%
# tags per bp = 0.006140
# expected tags per peak = 6.140
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# FDR rate threshold = 0.100000000
# FDR effective poisson threshold = 6.479868e-04
# FDR tag threshold = 16.0
# number of putative peaks = 37486
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 8892
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 2
#
# cmd = /hpcdata/sg/sg_data/users/narayananm/tools/homer/bin/findPeaks /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_H12 -size 1000 -minDist 2500 -fdr 0.10 -o /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homer/Project_ATACseq/Sample_H12/H12.peaks1kb.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	Not used	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr13-15	chr13	110715084	110716084	+	540.7	0.000	413.500000	6.26	4.71e-313	1.24
chr10-8	chr10	3172446	3173446	+	540.3	0.000	433.000000	76.24	0.00e+00	1.21
chr18-6	chr18	12947603	12948603	+	540.0	0.000	438.000000	37.11	0.00e+00	1.19
chr11-12	chr11	13668060	13669060	+	539.6	0.000	435.000000	55.78	0.00e+00	1.19
chr19-3	chr19	54189882	54190882	+	538.5	0.000	467.500000	14.90	0.00e+00	1.10
chr11-17	chr11	57711824	57712824	+	537.7	0.000	413.000000	131.60	0.00e+00	1.25
chr14-21	chr14	23094756	23095756	+	537.7	0.000	407.000000	62.91	0.00e+00	1.28
chr4-27	chr4	88284157	88285157	+	537.3	0.000	412.500000	20.79	0.00e+00	1.27
chr17-6	chr17	17972117	17973117	+	537.3	0.000	376.000000	141.63	0.00e+00	1.37
chr6-10	chr6	18154894	18155894	+	537.0	0.000	426.500000	37.33	0.00e+00	1.20
chr13-8	chr13	52652133	52653133	+	534.7	0.000	441.500000	70.86	0.00e+00	1.16
chr18-8	chr18	12376864	12377864	+	534.3	0.000	434.000000	56.21	0.00e+00	1.18
chr5-10	chr5	61331396	61332396	+	533.6	0.000	471.000000	13.06	0.00e+00	1.11
chr6-19	chr6	11232247	11233247	+	533.6	0.000	389.000000	52.45	0.00e+00	1.32
chr7-35	chr7	87345042	87346042	+	533.2	0.000	403.000000	75.23	0.00e+00	1.27
chr14-20	chr14	81533420	81534420	+	533.2	0.000	407.500000	113.18	0.00e+00	1.26
chr11-15	chr11	57667307	57668307	+	532.1	0.000	416.500000	39.76	0.00e+00	1.24
chr12-10	chr12	92928798	92929798	+	532.1	0.000	442.000000	35.95	0.00e+00	1.16
chr18-5	chr18	36828510	36829510	+	532.1	0.000	442.500000	56.72	0.00e+00	1.16
chr4-17	chr4	37686034	37687034	+	531.7	0.000	447.500000	30.44	0.00e+00	1.14
chr6-6	chr6	85643024	85644024	+	531.7	0.000	457.000000	15.92	0.00e+00	1.12
chr7-34	chr7	44082133	44083133	+	530.6	0.000	404.500000	81.58	0.00e+00	1.26
chr6-9	chr6	158869349	158870349	+	529.8	0.000	428.500000	96.27	0.00e+00	1.19
chr3-40	chr3	32684652	32685652	+	528.7	0.000	410.500000	100.64	0.00e+00	1.23
chr6-12	chr6	69796384	69797384	+	528.3	0.000	399.000000	30.53	0.00e+00	1.30
chr12-13	chr12	25385791	25386791	+	527.9	0.000	430.000000	13.69	0.00e+00	1.18
chr3-31	chr3	115783901	115784901	+	527.6	0.000	430.000000	67.67	0.00e+00	1.18
chrX-2	chrX	1661137	1662137	+	527.2	0.000	424.000000	49.39	0.00e+00	1.19
chr4-16	chr4	102868621	102869621	+	526.8	0.000	449.500000	47.68	0.00e+00	1.15
chr7-40	chr7	33062430	33063430	+	526.1	0.000	398.500000	90.78	0.00e+00	1.27
chr11-16	chr11	106021837	106022837	+	525.7	0.000	413.500000	67.07	0.00e+00	1.22
chr14-19	chr14	95534314	95535314	+	525.3	0.000	411.500000	82.89	0.00e+00	1.24
chr2-30	chr2	177212206	177213206	+	524.9	0.000	420.000000	32.28	0.00e+00	1.25
chr10-6	chr10	35126495	35127495	+	524.9	0.000	446.500000	37.92	0.00e+00	1.13
chr2-26	chr2	171433796	171434796	+	524.6	0.000	433.500000	71.90	0.00e+00	1.17
chr6-18	chr6	63571847	63572847	+	524.6	0.000	393.000000	15.33	0.00e+00	1.30
chr3-34	chr3	153161124	153162124	+	523.8	0.000	429.000000	9.20	0.00e+00	1.21
chr7-30	chr7	155298617	155299617	+	523.8	0.000	412.000000	10.14	0.00e+00	1.22
chr14-12	chr14	99480633	99481633	+	523.8	0.000	447.000000	61.89	0.00e+00	1.14
chr16-4	chr16	46389859	46390859	+	523.8	0.000	441.000000	5.43	5.11e-268	1.16
chr5-17	chr5	57173207	57174207	+	523.4	0.000	438.500000	23.51	0.00e+00	1.15
chr3-29	chr3	160755178	160756178	+	523.1	0.000	435.500000	26.30	0.00e+00	1.16
chr5-41	chr5	148383459	148384459	+	523.1	0.000	378.500000	99.57	0.00e+00	1.34
chr10-18	chr10	31759757	31760757	+	523.1	0.000	387.500000	47.17	0.00e+00	1.33
chr2-23	chr2	226835655	226836655	+	522.7	0.000	438.500000	39.30	0.00e+00	1.15
chr3-37	chr3	4492850	4493850	+	521.9	0.000	422.500000	26.36	0.00e+00	1.19
chr6-7	chr6	73520818	73521818	+	521.9	0.000	444.500000	9.94	0.00e+00	1.13
chr3-36	chr3	57597126	57598126	+	520.8	0.000	423.000000	42.49	0.00e+00	1.19
chr7-32	chr7	127651532	127652532	+	520.1	0.000	407.500000	59.40	0.00e+00	1.23
chr12-20	chr12	8242793	8243793	+	520.1	0.000	415.500000	41.86	0.00e+00	1.21
chr13-7	chr13	51452841	51453841	+	520.1	0.000	446.500000	14.61	0.00e+00	1.12
chr14-16	chr14	105490560	105491560	+	520.1	0.000	425.500000	16.07	0.00e+00	1.20
chr1-22	chr1	67430203	67431203	+	519.7	0.000	440.500000	29.12	0.00e+00	1.15
chr2-48	chr2	162343639	162344639	+	519.7	0.000	379.500000	67.02	0.00e+00	1.33
chr12-11	chr12	76084068	76085068	+	519.3	0.000	438.000000	18.03	0.00e+00	1.17
chr7-48	chr7	27662509	27663509	+	518.9	0.000	369.000000	62.86	0.00e+00	1.36
chr2-20	chr2	48314009	48315009	+	518.6	0.000	440.500000	17.52	0.00e+00	1.14
chr4-39	chr4	48779750	48780750	+	518.2	0.000	387.500000	20.65	0.00e+00	1.33
chr4-18	chr4	98995064	98996064	+	518.2	0.000	447.000000	31.07	0.00e+00	1.16
chr5-20	chr5	103258298	103259298	+	517.4	0.000	432.500000	29.07	0.00e+00	1.21
chr4-34	chr4	75723991	75724991	+	517.1	0.000	394.500000	39.37	0.00e+00	1.28
chr7-38	chr7	138001640	138002640	+	516.7	0.000	401.000000	42.15	0.00e+00	1.28
chr10-14	chr10	28302558	28303558	+	516.7	0.000	398.500000	44.90	0.00e+00	1.27
chr16-6	chr16	81006748	81007748	+	516.7	0.000	407.500000	24.94	0.00e+00	1.25
chr1-37	chr1	91021585	91022585	+	516.3	0.000	398.000000	31.51	0.00e+00	1.27
chr4-28	chr4	143513084	143514084	+	516.3	0.000	405.500000	40.47	0.00e+00	1.24
chr5-18	chr5	81750766	81751766	+	515.9	0.000	437.500000	24.85	0.00e+00	1.15
chr9-10	chr9	75087864	75088864	+	515.6	0.000	416.500000	26.77	0.00e+00	1.21
chr22-1	chr22	38705207	38706207	+	514.8	0.000	392.500000	28.32	0.00e+00	1.28
chr7-36	chr7	25124986	25125986	+	514.4	0.000	401.500000	58.48	0.00e+00	1.24
chr13-24	chr13	48037381	48038381	+	514.4	0.000	378.500000	81.18	0.00e+00	1.32
chr16-7	chr16	46688811	46689811	+	514.4	0.000	380.500000	41.69	0.00e+00	1.31
chr2-25	chr2	128027311	128028311	+	514.1	0.000	434.500000	19.21	0.00e+00	1.16
chr5-34	chr5	65624080	65625080	+	512.9	0.000	394.500000	56.44	0.00e+00	1.29
chr5-40	chr5	146446761	146447761	+	512.2	0.000	379.000000	98.28	0.00e+00	1.32
chr2-38	chr2	159711870	159712870	+	511.1	0.000	397.500000	54.00	0.00e+00	1.26
chr7-33	chr7	106284527	106285527	+	510.7	0.000	406.000000	29.30	0.00e+00	1.23
chr12-16	chr12	76763727	76764727	+	509.9	0.000	427.000000	50.13	0.00e+00	1.16
chr4-40	chr4	99563294	99564294	+	509.6	0.000	387.000000	65.71	0.00e+00	1.28
chr6-11	chr6	136289069	136290069	+	509.6	0.000	419.500000	8.24	0.00e+00	1.19
chr7-28	chr7	107743325	107744325	+	509.6	0.000	413.000000	41.01	0.00e+00	1.20
chr8-19	chr8	38996101	38997101	+	509.6	0.000	392.000000	62.68	0.00e+00	1.27
chr1-38	chr1	119140004	119141004	+	509.2	0.000	394.500000	61.37	0.00e+00	1.28
chr8-15	chr8	66666778	66667778	+	508.4	0.000	403.000000	37.64	0.00e+00	1.23
chr1-35	chr1	193058903	193059903	+	508.1	0.000	401.000000	33.30	0.00e+00	1.27
chr2-32	chr2	207711096	207712096	+	507.7	0.000	419.500000	39.54	0.00e+00	1.20
chr4-56	chr4	151098989	151099989	+	507.7	0.000	359.500000	57.99	0.00e+00	1.38
chr18-15	chr18	59139284	59140284	+	507.7	0.000	386.500000	64.77	0.00e+00	1.28
chr19-6	chr19	6424644	6425644	+	507.3	0.000	414.000000	135.20	0.00e+00	1.19
chr9-17	chr9	101398241	101399241	+	506.6	0.000	386.500000	83.79	0.00e+00	1.27
chr11-19	chr11	123061866	123062866	+	506.6	0.000	407.500000	27.06	0.00e+00	1.21
chr1-30	chr1	117059557	117060557	+	506.2	0.000	412.500000	45.99	0.00e+00	1.22
chr5-28	chr5	98928886	98929886	+	505.4	0.000	411.000000	10.69	0.00e+00	1.24
chr5-29	chr5	62305643	62306643	+	505.1	0.000	408.500000	37.86	0.00e+00	1.21
chr13-16	chr13	102596137	102597137	+	505.1	0.000	407.500000	16.33	0.00e+00	1.20
chr2-27	chr2	206159275	206160275	+	504.3	0.000	429.000000	57.33	0.00e+00	1.15
chr8-16	chr8	66774794	66775794	+	504.3	0.000	402.500000	63.66	0.00e+00	1.25
chr4-24	chr4	17576792	17577792	+	503.2	0.000	421.500000	42.50	0.00e+00	1.16
chr6-13	chr6	89829151	89830151	+	503.2	0.000	395.000000	91.43	0.00e+00	1.26
chr12-29	chr12	82358147	82359147	+	503.2	0.000	373.500000	73.59	0.00e+00	1.32
chr3-32	chr3	27483989	27484989	+	502.8	0.000	429.500000	18.50	0.00e+00	1.16
chr8-7	chr8	100951821	100952821	+	502.4	0.000	463.500000	6.53	2.43e-301	1.07
chr16-9	chr16	50741443	50742443	+	502.4	0.000	368.000000	41.27	0.00e+00	1.36
chr4-26	chr4	147616984	147617984	+	502.1	0.000	418.500000	69.21	0.00e+00	1.19
chr19-7	chr19	44890396	44891396	+	501.7	0.000	405.500000	117.97	0.00e+00	1.20
chr10-12	chr10	114173840	114174840	+	500.9	0.000	402.500000	40.73	0.00e+00	1.21
chr12-12	chr12	30754402	30755402	+	500.9	0.000	431.000000	55.37	0.00e+00	1.13
chr1-25	chr1	179882119	179883119	+	500.2	0.000	431.500000	14.88	0.00e+00	1.13
chr5-47	chr5	41903702	41904702	+	500.2	0.000	368.000000	74.98	0.00e+00	1.33
chr7-25	chr7	129224510	129225510	+	500.2	0.000	425.000000	43.15	0.00e+00	1.18
chr14-22	chr14	35825960	35826960	+	499.8	0.000	393.000000	65.15	0.00e+00	1.25
chrX-5	chrX	3814546	3815546	+	499.8	0.000	403.500000	24.98	0.00e+00	1.22
chr10-13	chr10	110918848	110919848	+	499.4	0.000	401.000000	27.16	0.00e+00	1.23
chr12-15	chr12	14961033	14962033	+	499.4	0.000	428.500000	22.31	0.00e+00	1.19
chr1-23	chr1	85200701	85201701	+	499.1	0.000	440.000000	23.02	0.00e+00	1.11
chr5-23	chr5	90529227	90530227	+	499.1	0.000	421.000000	32.88	0.00e+00	1.18
chr13-21	chr13	95676569	95677569	+	499.1	0.000	384.000000	30.77	0.00e+00	1.28
chr14-14	chr14	50311882	50312882	+	499.1	0.000	439.000000	57.27	0.00e+00	1.11
chr6-15	chr6	5003372	5004372	+	498.7	0.000	394.500000	151.41	0.00e+00	1.24
chr3-24	chr3	101676194	101677194	+	497.9	0.000	445.500000	16.96	0.00e+00	1.14
chr11-14	chr11	75814506	75815506	+	497.6	0.000	425.500000	60.58	0.00e+00	1.14
chr11-18	chr11	22625159	22626159	+	496.8	0.000	411.500000	51.81	0.00e+00	1.20
chr18-7	chr18	62522457	62523457	+	496.8	0.000	435.500000	10.67	0.00e+00	1.11
chr1-28	chr1	185317097	185318097	+	496.1	0.000	417.000000	13.12	0.00e+00	1.16
chrX-6	chrX	15854432	15855432	+	496.1	0.000	400.500000	56.66	0.00e+00	1.21
chr2-31	chr2	172555449	172556449	+	495.7	0.000	419.500000	49.54	0.00e+00	1.16
chr4-29	chr4	82430095	82431095	+	495.3	0.000	403.500000	10.08	0.00e+00	1.23
chr10-10	chr10	38010293	38011293	+	495.3	0.000	414.500000	62.20	0.00e+00	1.17
chr4-37	chr4	165112367	165113367	+	494.9	0.000	391.500000	53.96	0.00e+00	1.23
chr5-58	chr5	131170417	131171417	+	494.6	0.000	358.000000	78.56	0.00e+00	1.39
chr13-20	chr13	23375056	23376056	+	494.6	0.000	385.500000	52.49	0.00e+00	1.27
chr2-35	chr2	134918062	134919062	+	493.8	0.000	413.500000	66.54	0.00e+00	1.18
chr2-52	chr2	165953392	165954392	+	493.8	0.000	373.500000	40.29	0.00e+00	1.31
chr2-41	chr2	189440827	189441827	+	493.8	0.000	393.500000	42.45	0.00e+00	1.23
chr13-13	chr13	110712473	110713473	+	493.8	0.000	415.500000	5.41	7.20e-252	1.16
chr14-28	chr14	54396408	54397408	+	493.8	0.000	376.000000	65.08	0.00e+00	1.30
chr1-54	chr1	228139660	228140660	+	493.1	0.000	367.500000	66.44	0.00e+00	1.32
chr8-17	chr8	89983880	89984880	+	492.3	0.000	399.500000	52.48	0.00e+00	1.22
chr2-28	chr2	203238615	203239615	+	491.9	0.000	422.000000	41.26	0.00e+00	1.16
chr7-31	chr7	87875995	87876995	+	491.9	0.000	410.000000	34.20	0.00e+00	1.18
chr13-9	chr13	74133721	74134721	+	489.3	0.000	436.500000	7.45	0.00e+00	1.12
chr14-31	chr14	75660591	75661591	+	489.3	0.000	355.500000	96.20	0.00e+00	1.35
chr5-38	chr5	163505236	163506236	+	488.9	0.000	383.000000	27.40	0.00e+00	1.26
chr9-12	chr9	33290050	33291050	+	488.9	0.000	404.500000	50.12	0.00e+00	1.20
chr4-44	chr4	129093077	129094077	+	488.5	0.000	380.000000	24.72	0.00e+00	1.26
chr3-41	chr3	107522621	107523621	+	488.2	0.000	410.000000	15.39	0.00e+00	1.19
chr12-35	chr12	116737692	116738692	+	487.4	0.000	362.000000	114.62	0.00e+00	1.32
chr1-32	chr1	86704116	86705116	+	486.7	0.000	404.500000	31.81	0.00e+00	1.20
chr2-63	chr2	65129789	65130789	+	486.3	0.000	359.000000	58.03	0.00e+00	1.34
chr16-11	chr16	9090955	9091955	+	486.3	0.000	363.000000	28.11	0.00e+00	1.32
chr5-44	chr5	123423066	123424066	+	485.9	0.000	372.000000	42.85	0.00e+00	1.29
chr5-27	chr5	129094221	129095221	+	484.4	0.000	412.500000	36.54	0.00e+00	1.17
chr16-5	chr16	58629623	58630623	+	484.4	0.000	410.500000	44.01	0.00e+00	1.17
chr4-33	chr4	75672886	75673886	+	484.0	0.000	396.000000	33.55	0.00e+00	1.23
chr7-23	chr7	152463471	152464471	+	484.0	0.000	435.000000	60.16	0.00e+00	1.12
chr11-22	chr11	95089266	95090266	+	484.0	0.000	382.500000	51.37	0.00e+00	1.25
chr5-19	chr5	109689120	109690120	+	483.3	0.000	434.500000	10.65	0.00e+00	1.09
chr8-20	chr8	103414605	103415605	+	483.3	0.000	391.500000	44.76	0.00e+00	1.22
chr9-18	chr9	75027872	75028872	+	483.3	0.000	383.500000	29.65	0.00e+00	1.27
chr5-36	chr5	88268472	88269472	+	482.9	0.000	385.500000	75.71	0.00e+00	1.24
chr2-45	chr2	119759312	119760312	+	482.5	0.000	383.000000	70.15	0.00e+00	1.26
chr8-10	chr8	17922393	17923393	+	482.2	0.000	435.000000	16.52	0.00e+00	1.12
chr18-11	chr18	32018130	32019130	+	481.4	0.000	402.500000	19.25	0.00e+00	1.18
chr3-38	chr3	179562554	179563554	+	480.7	0.000	420.000000	38.30	0.00e+00	1.16
chr6-36	chr6	20401209	20402209	+	480.7	0.000	364.000000	13.41	0.00e+00	1.33
chr11-28	chr11	81869444	81870444	+	480.7	0.000	365.500000	64.77	0.00e+00	1.30
chr12-17	chr12	120686324	120687324	+	480.7	0.000	426.000000	85.40	0.00e+00	1.11
chr14-17	chr14	65102120	65103120	+	480.7	0.000	423.000000	30.26	0.00e+00	1.13
chr2-42	chr2	207624849	207625849	+	479.9	0.000	393.500000	16.61	0.00e+00	1.23
chr3-86	chr3	20185898	20186898	+	479.5	0.000	327.000000	42.92	0.00e+00	1.45
chr6-25	chr6	155314124	155315124	+	479.2	0.000	376.000000	36.14	0.00e+00	1.26
chr3-43	chr3	28348488	28349488	+	478.4	0.000	406.000000	40.69	0.00e+00	1.18
chr5-62	chr5	146203027	146204027	+	478.4	0.000	356.000000	75.00	0.00e+00	1.33
chr9-20	chr9	77176861	77177861	+	477.3	0.000	379.000000	24.00	0.00e+00	1.25
chr12-25	chr12	55817475	55818475	+	477.3	0.000	379.500000	134.68	0.00e+00	1.24
chr21-13	chr21	28992386	28993386	+	477.3	0.000	348.500000	97.02	0.00e+00	1.36
chr1-29	chr1	86914004	86915004	+	476.9	0.000	412.500000	22.13	0.00e+00	1.16
chr5-48	chr5	72307871	72308871	+	476.9	0.000	367.500000	104.94	0.00e+00	1.29
chr3-50	chr3	123201399	123202399	+	476.5	0.000	386.000000	98.53	0.00e+00	1.24
chr8-25	chr8	26382705	26383705	+	476.5	0.000	377.000000	63.50	0.00e+00	1.29
chr9-19	chr9	112717595	112718595	+	475.8	0.000	382.000000	105.67	0.00e+00	1.24
chr13-12	chr13	51583880	51584880	+	475.8	0.000	418.500000	25.36	0.00e+00	1.14
chr1-40	chr1	176206861	176207861	+	475.4	0.000	389.000000	44.89	0.00e+00	1.22
chr5-80	chr5	173887623	173888623	+	475.4	0.000	337.000000	46.54	0.00e+00	1.41
chr12-30	chr12	6470357	6471357	+	475.0	0.000	370.000000	59.97	0.00e+00	1.28
chr14-45	chr14	45134060	45135060	+	475.0	0.000	340.000000	22.17	0.00e+00	1.39
chrX-4	chrX	15674857	15675857	+	475.0	0.000	412.500000	51.32	0.00e+00	1.14
chr8-11	chr8	102238644	102239644	+	474.7	0.000	435.000000	37.57	0.00e+00	1.08
chr17-4	chr17	8156109	8157109	+	474.7	0.000	383.000000	25.76	0.00e+00	1.23
chr1-34	chr1	67684746	67685746	+	474.3	0.000	404.000000	20.84	0.00e+00	1.19
chr5-35	chr5	36241599	36242599	+	474.3	0.000	393.000000	24.89	0.00e+00	1.23
chr17-5	chr17	14300534	14301534	+	473.9	0.000	377.000000	11.95	0.00e+00	1.28
chr21-5	chr21	31558770	31559770	+	472.8	0.000	399.000000	27.00	0.00e+00	1.18
chr3-47	chr3	179147419	179148419	+	472.4	0.000	394.500000	13.95	0.00e+00	1.21
chr15-4	chr15	48810647	48811647	+	471.7	0.000	353.500000	40.99	0.00e+00	1.37
chr1-36	chr1	66924581	66925581	+	471.3	0.000	399.000000	31.05	0.00e+00	1.19
chr9-11	chr9	99819267	99820267	+	471.3	0.000	412.000000	10.53	0.00e+00	1.14
chr6-28	chr6	52284466	52285466	+	470.9	0.000	374.500000	48.69	0.00e+00	1.25
chr6-31	chr6	75284387	75285387	+	470.5	0.000	369.000000	33.59	0.00e+00	1.27
chr21-6	chr21	29024251	29025251	+	470.5	0.000	391.500000	52.25	0.00e+00	1.19
chr18-21	chr18	57621462	57622462	+	469.4	0.000	346.500000	77.12	0.00e+00	1.34
chr2-36	chr2	156332504	156333504	+	469.0	0.000	411.500000	6.88	5.43e-294	1.14
chr5-53	chr5	140564121	140565121	+	469.0	0.000	365.000000	55.42	0.00e+00	1.28
chr6-51	chr6	80106094	80107094	+	469.0	0.000	343.000000	97.83	0.00e+00	1.36
chr2-83	chr2	218269789	218270789	+	468.7	0.000	338.500000	38.90	0.00e+00	1.42
chr4-65	chr4	119454248	119455248	+	468.7	0.000	349.500000	79.72	0.00e+00	1.33
chr19-8	chr19	55339024	55340024	+	468.7	0.000	384.500000	55.65	0.00e+00	1.26
chr3-62	chr3	156554666	156555666	+	467.9	0.000	357.500000	113.36	0.00e+00	1.30
chr4-64	chr4	120066412	120067412	+	467.9	0.000	350.500000	36.68	0.00e+00	1.33
chr12-37	chr12	14803107	14804107	+	467.9	0.000	360.000000	77.40	0.00e+00	1.29
chr3-65	chr3	93979630	93980630	+	467.5	0.000	353.500000	78.97	0.00e+00	1.32
chr15-2	chr15	65791846	65792846	+	467.5	0.000	418.000000	47.92	0.00e+00	1.11
chr1-64	chr1	150628966	150629966	+	467.2	0.000	349.000000	125.90	0.00e+00	1.33
chr6-16	chr6	159789556	159790556	+	466.0	0.000	394.500000	28.59	0.00e+00	1.19
chr1-53	chr1	54052889	54053889	+	465.7	0.000	367.500000	63.46	0.00e+00	1.26
chr4-25	chr4	3955224	3956224	+	465.3	0.000	421.000000	49.60	0.00e+00	1.10
chr5-43	chr5	131634883	131635883	+	465.3	0.000	374.000000	38.48	0.00e+00	1.26
chr21-8	chr21	17819211	17820211	+	465.3	0.000	374.500000	29.45	0.00e+00	1.25
chr10-9	chr10	31031523	31032523	+	463.8	0.000	415.000000	58.24	0.00e+00	1.12
chr3-52	chr3	136752144	136753144	+	463.4	0.000	382.000000	24.11	0.00e+00	1.21
chr10-15	chr10	26860440	26861440	+	463.4	0.000	393.000000	34.41	0.00e+00	1.18
chr7-42	chr7	135211083	135212083	+	462.7	0.000	390.500000	48.25	0.00e+00	1.19
chr4-73	chr4	83034487	83035487	+	461.9	0.000	344.000000	85.88	0.00e+00	1.34
chr5-31	chr5	90474072	90475072	+	461.5	0.000	406.000000	40.11	0.00e+00	1.14
chr14-27	chr14	34982211	34983211	+	461.5	0.000	379.000000	34.27	0.00e+00	1.23
chr7-50	chr7	64306866	64307866	+	461.2	0.000	363.500000	59.79	0.00e+00	1.27
chr6-27	chr6	151451784	151452784	+	460.8	0.000	375.000000	81.87	0.00e+00	1.23
chr8-43	chr8	73008378	73009378	+	460.4	0.000	345.500000	67.75	0.00e+00	1.34
chr5-37	chr5	177425798	177426798	+	460.0	0.000	383.500000	23.53	0.00e+00	1.22
chr7-39	chr7	7968322	7969322	+	460.0	0.000	398.500000	20.03	0.00e+00	1.20
chr19-12	chr19	18521807	18522807	+	459.7	0.000	361.000000	66.02	0.00e+00	1.28
chr2-37	chr2	207165943	207166943	+	458.9	0.000	410.000000	12.93	0.00e+00	1.15
chr10-25	chr10	27503728	27504728	+	458.9	0.000	351.500000	56.74	0.00e+00	1.31
chr1-41	chr1	192808488	192809488	+	458.2	0.000	385.000000	16.88	0.00e+00	1.20
chr9-30	chr9	5437416	5438416	+	456.7	0.000	361.000000	45.26	0.00e+00	1.27
chr12-21	chr12	62602703	62603703	+	455.9	0.000	406.500000	21.57	0.00e+00	1.12
chr14-15	chr14	31207540	31208540	+	455.5	0.000	428.500000	21.09	0.00e+00	1.06
chr1-44	chr1	59814283	59815283	+	455.2	0.000	379.500000	69.98	0.00e+00	1.22
chr13-18	chr13	27449896	27450896	+	455.2	0.000	399.500000	32.88	0.00e+00	1.14
chr8-22	chr8	108443109	108444109	+	454.8	0.000	378.500000	51.45	0.00e+00	1.20
chr2-47	chr2	191677512	191678512	+	454.4	0.000	381.500000	12.96	0.00e+00	1.19
chr18-9	chr18	32091883	32092883	+	454.0	0.000	410.500000	16.96	0.00e+00	1.13
chr14-26	chr14	77320693	77321693	+	453.7	0.000	379.500000	21.72	0.00e+00	1.20
chr19-9	chr19	45178045	45179045	+	453.7	0.000	379.000000	87.05	0.00e+00	1.20
chr4-48	chr4	83484590	83485590	+	453.3	0.000	368.000000	85.61	0.00e+00	1.24
chr4-31	chr4	112231349	112232349	+	453.3	0.000	403.000000	27.88	0.00e+00	1.16
chr7-43	chr7	44847667	44848667	+	453.3	0.000	378.000000	32.26	0.00e+00	1.20
chr18-17	chr18	50287397	50288397	+	453.3	0.000	370.000000	58.45	0.00e+00	1.26
chr1-31	chr1	108692038	108693038	+	452.9	0.000	410.500000	36.70	0.00e+00	1.10
chr12-18	chr12	133080069	133081069	+	452.9	0.000	419.500000	62.43	0.00e+00	1.09
chr4-35	chr4	99950026	99951026	+	452.5	0.000	394.500000	7.62	7.94e-307	1.15
chr2-51	chr2	69914350	69915350	+	452.2	0.000	377.000000	47.36	0.00e+00	1.22
chr6-22	chr6	138773093	138774093	+	451.8	0.000	380.500000	97.62	0.00e+00	1.20
chr8-24	chr8	60516535	60517535	+	451.8	0.000	378.000000	50.17	0.00e+00	1.20
chr3-44	chr3	155870094	155871094	+	451.4	0.000	402.000000	24.89	0.00e+00	1.16
chr5-26	chr5	95961361	95962361	+	451.4	0.000	412.500000	18.64	0.00e+00	1.11
chr7-51	chr7	77695977	77696977	+	451.4	0.000	363.000000	31.94	0.00e+00	1.29
chr9-14	chr9	94165880	94166880	+	451.4	0.000	397.500000	40.40	0.00e+00	1.16
chr1-56	chr1	169893449	169894449	+	451.0	0.000	365.000000	21.81	0.00e+00	1.24
chr8-21	chr8	89901832	89902832	+	451.0	0.000	389.000000	42.09	0.00e+00	1.17
chr7-46	chr7	44606269	44607269	+	450.3	0.000	375.500000	93.91	0.00e+00	1.20
chr8-12	chr8	93916369	93917369	+	450.3	0.000	410.500000	18.24	0.00e+00	1.12
chr16-8	chr16	22190523	22191523	+	450.3	0.000	378.000000	9.49	0.00e+00	1.21
chr9-46	chr9	62837967	62838967	+	449.9	0.000	313.000000	62.38	0.00e+00	1.46
chr9-9	chr9	71768396	71769396	+	449.9	0.000	422.500000	11.77	0.00e+00	1.07
chr9-23	chr9	83979976	83980976	+	449.9	0.000	371.000000	22.48	0.00e+00	1.23
chr4-47	chr4	169009841	169010841	+	449.2	0.000	368.500000	39.90	0.00e+00	1.24
chr3-46	chr3	169772852	169773852	+	448.8	0.000	400.000000	19.50	0.00e+00	1.13
chr11-34	chr11	34438449	34439449	+	448.4	0.000	355.500000	82.10	0.00e+00	1.28
chr1-43	chr1	70410542	70411542	+	448.0	0.000	380.500000	49.07	0.00e+00	1.19
chr2-60	chr2	88691138	88692138	+	448.0	0.000	363.500000	70.70	0.00e+00	1.25
chr3-75	chr3	42590263	42591263	+	448.0	0.000	346.000000	108.55	0.00e+00	1.31
chr4-42	chr4	177441843	177442843	+	448.0	0.000	381.500000	34.44	0.00e+00	1.21
chr9-22	chr9	6757012	6758012	+	448.0	0.000	375.000000	12.72	0.00e+00	1.21
chr10-29	chr10	89701060	89702060	+	448.0	0.000	343.000000	79.60	0.00e+00	1.33
