# HOMER Peaks
# Peak finding parameters:
# tag directory = /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_A01
#
# total peaks = 39675
# peak size = 1000
# peaks found using tags on both strands
# minimum distance between peaks = 2500
# fragment length = 202
# genome size = 2000000000
# Total tags = 16333084.5
# Total tags in peaks = 4735920.5
# Approximate IP efficiency = 29.00%
# tags per bp = 0.007487
# expected tags per peak = 7.487
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# FDR rate threshold = 0.100000000
# FDR effective poisson threshold = 7.749239e-04
# FDR tag threshold = 18.0
# number of putative peaks = 53169
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 13493
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 1
#
# cmd = /hpcdata/sg/sg_data/users/narayananm/tools/homer/bin/findPeaks /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homerpre/Project_ATACseq/Sample_A01 -size 1000 -minDist 2500 -fdr 0.10 -o /hpcdata/sg/sg_data/illumina_hiseq_processed/170407_D00638_0265_AC82GUACXX/piperun_full/anals_output/Data/homer/Project_ATACseq/Sample_A01/A01.peaks1kb.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	Not used	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr11-19	chr11	45846842	45847842	+	471.1	0.000	405.000000	26.08	0.00e+00	1.34
chr12-6	chr12	133079980	133080980	+	471.1	0.000	466.500000	78.70	0.00e+00	1.18
chr6-11	chr6	43629231	43630231	+	470.8	0.000	383.500000	25.49	0.00e+00	1.42
chr17-29	chr17	7572145	7573145	+	470.8	0.000	375.500000	25.17	0.00e+00	1.45
chr10-18	chr10	71888405	71889405	+	470.2	0.000	353.500000	22.55	0.00e+00	1.52
chr17-33	chr17	19377680	19378680	+	470.2	0.000	365.500000	84.81	0.00e+00	1.48
chr12-8	chr12	120686329	120687329	+	469.6	0.000	453.000000	24.01	0.00e+00	1.19
chr1-37	chr1	150628962	150629962	+	469.3	0.000	371.000000	121.03	0.00e+00	1.44
chr1-38	chr1	184754472	184755472	+	469.3	0.000	371.000000	99.98	0.00e+00	1.45
chr3-20	chr3	125595105	125596105	+	468.7	0.000	390.000000	51.22	0.00e+00	1.37
chr16-15	chr16	1782254	1783254	+	468.1	0.000	360.500000	76.45	0.00e+00	1.48
chr1-28	chr1	36223873	36224873	+	467.8	0.000	397.000000	82.35	0.00e+00	1.35
chr12-11	chr12	8242815	8243815	+	467.5	0.000	411.500000	101.05	0.00e+00	1.30
chr14-21	chr14	95534303	95535303	+	467.1	0.000	371.500000	117.38	0.00e+00	1.45
chr9-10	chr9	125240909	125241909	+	466.8	0.000	398.500000	76.25	0.00e+00	1.36
chrX-5	chrX	48801420	48802420	+	466.5	0.000	411.500000	57.63	0.00e+00	1.30
chr12-10	chr12	68364829	68365829	+	466.2	0.000	415.500000	45.54	0.00e+00	1.29
chr17-13	chr17	45316711	45317711	+	466.2	0.000	429.000000	50.21	0.00e+00	1.25
chr8-11	chr8	42152417	42153417	+	465.6	0.000	379.000000	81.48	0.00e+00	1.43
chr12-13	chr12	67268675	67269675	+	465.0	0.000	391.500000	79.02	0.00e+00	1.38
chr1-53	chr1	244451537	244452537	+	464.7	0.000	355.000000	82.30	0.00e+00	1.50
chr8-14	chr8	12193960	12194960	+	463.5	0.000	370.500000	262.04	0.00e+00	1.46
chr11-13	chr11	71786684	71787684	+	463.2	0.000	420.500000	80.10	0.00e+00	1.27
chr14-26	chr14	77097553	77098553	+	463.2	0.000	354.500000	126.08	0.00e+00	1.51
chr11-15	chr11	57667316	57668316	+	462.9	0.000	414.000000	61.30	0.00e+00	1.28
chr11-37	chr11	13668004	13669004	+	462.6	0.000	353.500000	71.95	0.00e+00	1.51
chr9-6	chr9	94165823	94166823	+	462.3	0.000	432.000000	48.02	0.00e+00	1.27
chr11-45	chr11	74170643	74171643	+	462.3	0.000	345.000000	122.43	0.00e+00	1.55
chr14-25	chr14	52552125	52553125	+	462.3	0.000	364.500000	68.64	0.00e+00	1.48
chr19-71	chr19	11374485	11375485	+	461.9	0.000	361.000000	47.16	0.00e+00	1.48
chr11-34	chr11	47766907	47767907	+	461.3	0.000	365.000000	51.57	0.00e+00	1.50
chr12-19	chr12	56359805	56360805	+	460.7	0.000	367.500000	71.67	0.00e+00	1.44
chr19-26	chr19	39397815	39398815	+	460.7	0.000	452.500000	10.57	0.00e+00	1.20
chr7-19	chr7	75617421	75618421	+	459.8	0.000	380.500000	52.60	0.00e+00	1.40
chr7-24	chr7	100368796	100369796	+	459.8	0.000	364.500000	10.75	0.00e+00	1.46
chr14-20	chr14	23094787	23095787	+	459.8	0.000	381.500000	102.41	0.00e+00	1.39
chr7-25	chr7	100538536	100539536	+	459.5	0.000	355.000000	241.23	0.00e+00	1.49
chr19-68	chr19	19385130	19386130	+	459.5	0.000	362.000000	103.92	0.00e+00	1.47
chr14-10	chr14	24146628	24147628	+	459.2	0.000	427.500000	61.64	0.00e+00	1.24
chr5-12	chr5	56909233	56910233	+	458.9	0.000	430.500000	76.65	0.00e+00	1.23
chr17-34	chr17	83051330	83052330	+	458.9	0.000	364.500000	23.34	0.00e+00	1.45
chr3-17	chr3	81760826	81761826	+	457.7	0.000	400.000000	117.00	0.00e+00	1.33
chr8-4	chr8	140464179	140465179	+	456.7	0.000	429.000000	72.98	0.00e+00	1.24
chr18-7	chr18	11980647	11981647	+	456.7	0.000	393.500000	45.06	0.00e+00	1.34
chr7-27	chr7	41881373	41882373	+	456.4	0.000	350.000000	81.33	0.00e+00	1.52
chr18-3	chr18	80033603	80034603	+	456.4	0.000	449.000000	45.49	0.00e+00	1.17
chr19-36	chr19	48637318	48638318	+	456.1	0.000	431.000000	32.55	0.00e+00	1.25
chr4-7	chr4	37686067	37687067	+	455.5	0.000	400.000000	54.89	0.00e+00	1.34
chr8-12	chr8	28889668	28890668	+	455.2	0.000	378.000000	116.37	0.00e+00	1.40
chr4-10	chr4	781521	782521	+	454.9	0.000	379.000000	77.76	0.00e+00	1.39
chr5-15	chr5	95961304	95962304	+	454.9	0.000	419.000000	39.34	0.00e+00	1.27
chr7-12	chr7	152463491	152464491	+	454.9	0.000	430.500000	40.77	0.00e+00	1.23
chr3-19	chr3	41961774	41962774	+	454.6	0.000	392.500000	68.89	0.00e+00	1.36
chr10-8	chr10	102502006	102503006	+	454.6	0.000	404.000000	13.97	0.00e+00	1.30
chr3-15	chr3	28348291	28349291	+	454.3	0.000	420.000000	33.14	0.00e+00	1.29
chr13-3	chr13	110712496	110713496	+	454.3	0.000	403.500000	5.61	2.91e-293	1.30
chr6-29	chr6	30717003	30718003	+	453.7	0.000	327.500000	14.30	0.00e+00	1.60
chr7-15	chr7	44847642	44848642	+	453.7	0.000	393.000000	84.42	0.00e+00	1.34
chr19-48	chr19	39403334	39404334	+	452.8	0.000	395.000000	5.13	1.17e-268	1.33
chr3-39	chr3	150546092	150547092	+	452.1	0.000	350.500000	97.74	0.00e+00	1.50
chr2-21	chr2	48314009	48315009	+	451.8	0.000	398.000000	56.29	0.00e+00	1.33
chr6-8	chr6	151389972	151390972	+	451.8	0.000	401.500000	38.39	0.00e+00	1.33
chr10-15	chr10	102393881	102394881	+	450.9	0.000	373.500000	14.43	0.00e+00	1.40
chr14-15	chr14	23301224	23302224	+	450.9	0.000	407.000000	43.47	0.00e+00	1.30
chr18-4	chr18	12947531	12948531	+	450.6	0.000	424.500000	71.61	0.00e+00	1.23
chr21-4	chr21	42973930	42974930	+	450.6	0.000	377.000000	76.58	0.00e+00	1.40
chr3-42	chr3	53891485	53892485	+	450.3	0.000	340.000000	174.20	0.00e+00	1.53
chr9-11	chr9	137240500	137241500	+	450.3	0.000	395.000000	32.21	0.00e+00	1.34
chrX-4	chrX	15854580	15855580	+	450.0	0.000	418.000000	70.37	0.00e+00	1.25
chr1-29	chr1	221741868	221742868	+	449.7	0.000	395.500000	20.53	0.00e+00	1.38
chr1-32	chr1	203286971	203287971	+	449.1	0.000	389.000000	8.74	0.00e+00	1.35
chr6-18	chr6	33391092	33392092	+	448.8	0.000	350.500000	109.95	0.00e+00	1.49
chr3-29	chr3	133572954	133573954	+	448.5	0.000	370.000000	20.57	0.00e+00	1.41
chr3-34	chr3	13413820	13414820	+	447.9	0.000	357.000000	54.63	0.00e+00	1.46
chr5-27	chr5	151252412	151253412	+	447.9	0.000	370.000000	35.49	0.00e+00	1.42
chr17-47	chr17	76264582	76265582	+	446.6	0.000	330.000000	25.16	0.00e+00	1.58
chrX-8	chrX	3814472	3815472	+	446.6	0.000	384.500000	65.33	0.00e+00	1.35
chr11-20	chr11	75814526	75815526	+	445.7	0.000	400.500000	35.80	0.00e+00	1.32
chr4-5	chr4	48340895	48341895	+	445.4	0.000	411.500000	81.84	0.00e+00	1.27
chr10-13	chr10	30433650	30434650	+	445.1	0.000	380.500000	30.86	0.00e+00	1.37
chr3-30	chr3	136752101	136753101	+	444.5	0.000	368.500000	51.25	0.00e+00	1.41
chr10-7	chr10	1048681	1049681	+	444.5	0.000	433.500000	82.19	0.00e+00	1.20
chr1-18	chr1	36385866	36386866	+	444.2	0.000	437.500000	28.76	0.00e+00	1.18
chr10-31	chr10	95693531	95694531	+	444.2	0.000	314.500000	44.57	0.00e+00	1.66
chr13-5	chr13	110914818	110915818	+	443.9	0.000	383.500000	15.65	0.00e+00	1.35
chr8-17	chr8	38996207	38997207	+	443.6	0.000	364.000000	57.45	0.00e+00	1.43
chr8-9	chr8	96645007	96646007	+	443.0	0.000	384.000000	115.25	0.00e+00	1.34
chr19-97	chr19	15418611	15419611	+	442.7	0.000	325.500000	130.14	0.00e+00	1.59
chr22-17	chr22	36775815	36776815	+	442.4	0.000	328.500000	146.12	0.00e+00	1.57
chr2-18	chr2	177212256	177213256	+	442.0	0.000	400.500000	47.78	0.00e+00	1.31
chr7-10	chr7	2529083	2530083	+	442.0	0.000	444.500000	9.47	0.00e+00	1.16
chr8-20	chr8	141137662	141138662	+	442.0	0.000	358.500000	51.57	0.00e+00	1.44
chr7-21	chr7	36152538	36153538	+	441.7	0.000	377.500000	98.39	0.00e+00	1.36
chr11-18	chr11	123061900	123062900	+	441.1	0.000	407.500000	54.72	0.00e+00	1.26
chr18-6	chr18	79679036	79680036	+	440.8	0.000	395.500000	42.91	0.00e+00	1.31
chr11-30	chr11	65497021	65498021	+	439.9	0.000	375.000000	16.01	0.00e+00	1.37
chr17-20	chr17	28041011	28042011	+	439.9	0.000	395.500000	100.26	0.00e+00	1.30
chr18-5	chr18	54269149	54270149	+	439.6	0.000	418.000000	130.55	0.00e+00	1.23
chr2-34	chr2	62705037	62706037	+	438.4	0.000	362.500000	95.47	0.00e+00	1.43
chr19-41	chr19	6372568	6373568	+	438.4	0.000	421.000000	41.84	0.00e+00	1.23
chr14-14	chr14	35404161	35405161	+	437.5	0.000	410.000000	9.65	0.00e+00	1.28
chr17-35	chr17	63549782	63550782	+	437.5	0.000	362.000000	77.48	0.00e+00	1.41
chr16-11	chr16	589112	590112	+	436.5	0.000	390.000000	25.57	0.00e+00	1.32
chr1-47	chr1	44673915	44674915	+	435.0	0.000	360.000000	24.93	0.00e+00	1.41
chr5-17	chr5	43120821	43121821	+	435.0	0.000	412.000000	85.26	0.00e+00	1.24
chr13-8	chr13	45340836	45341836	+	435.0	0.000	353.000000	37.84	0.00e+00	1.48
chr2-26	chr2	175167798	175168798	+	434.7	0.000	382.500000	84.08	0.00e+00	1.36
chr19-55	chr19	47388772	47389772	+	434.4	0.000	383.500000	36.08	0.00e+00	1.35
chr14-29	chr14	103715102	103716102	+	433.8	0.000	347.000000	73.29	0.00e+00	1.46
chr9-4	chr9	120868310	120869310	+	433.2	0.000	436.000000	92.96	0.00e+00	1.16
chr17-42	chr17	75855074	75856074	+	433.2	0.000	343.500000	34.51	0.00e+00	1.48
chr20-7	chr20	47727240	47728240	+	433.2	0.000	380.000000	70.36	0.00e+00	1.34
chr7-17	chr7	75738820	75739820	+	432.9	0.000	386.500000	71.49	0.00e+00	1.31
chr11-59	chr11	65614983	65615983	+	432.9	0.000	325.500000	12.99	0.00e+00	1.56
chr3-28	chr3	88058532	88059532	+	432.6	0.000	372.000000	82.05	0.00e+00	1.37
chr22-4	chr22	37608160	37609160	+	432.6	0.000	365.500000	29.03	0.00e+00	1.40
chr2-33	chr2	9630585	9631585	+	431.9	0.000	362.500000	66.49	0.00e+00	1.43
chr17-22	chr17	38700801	38701801	+	431.6	0.000	393.000000	24.08	0.00e+00	1.30
chr2-13	chr2	207165998	207166998	+	431.3	0.000	429.000000	14.00	0.00e+00	1.19
chr4-8	chr4	3955225	3956225	+	431.0	0.000	382.500000	77.27	0.00e+00	1.33
chr10-12	chr10	130110452	130111452	+	430.7	0.000	381.500000	50.05	0.00e+00	1.33
chr14-18	chr14	100375369	100376369	+	430.7	0.000	399.000000	13.56	0.00e+00	1.30
chr7-28	chr7	77798096	77799096	+	430.4	0.000	347.000000	49.82	0.00e+00	1.46
chr2-17	chr2	70142139	70143139	+	429.8	0.000	401.500000	23.14	0.00e+00	1.26
chr1-42	chr1	88992376	88993376	+	429.5	0.000	367.000000	123.79	0.00e+00	1.39
chr17-28	chr17	47649224	47650224	+	429.5	0.000	382.500000	17.46	0.00e+00	1.32
chr12-16	chr12	49741147	49742147	+	429.2	0.000	373.000000	61.85	0.00e+00	1.39
chr3-22	chr3	129439653	129440653	+	428.6	0.000	387.000000	58.60	0.00e+00	1.31
chr9-21	chr9	40991700	40992700	+	428.3	0.000	358.000000	33.13	0.00e+00	1.41
chr11-54	chr11	125111269	125112269	+	428.0	0.000	333.000000	170.03	0.00e+00	1.54
chr15-8	chr15	41773907	41774907	+	427.0	0.000	388.500000	85.99	0.00e+00	1.29
chr16-13	chr16	50741458	50742458	+	427.0	0.000	362.500000	67.50	0.00e+00	1.41
chr3-16	chr3	31532048	31533048	+	426.7	0.000	406.000000	29.18	0.00e+00	1.24
chr3-18	chr3	150762971	150763971	+	426.7	0.000	393.000000	39.96	0.00e+00	1.30
chr3-41	chr3	195442590	195443590	+	426.4	0.000	343.000000	31.90	0.00e+00	1.50
chr6-10	chr6	30066556	30067556	+	426.4	0.000	394.000000	85.29	0.00e+00	1.27
chr12-30	chr12	57078398	57079398	+	426.4	0.000	330.500000	184.37	0.00e+00	1.52
chr2-23	chr2	61538001	61539001	+	426.1	0.000	396.500000	31.16	0.00e+00	1.27
chr3-37	chr3	155854098	155855098	+	426.1	0.000	353.000000	90.13	0.00e+00	1.42
chr13-4	chr13	33542240	33543240	+	426.1	0.000	396.000000	189.82	0.00e+00	1.27
chr19-46	chr19	36053962	36054962	+	426.1	0.000	401.500000	84.65	0.00e+00	1.25
chr19-19	chr19	13839100	13840100	+	425.2	0.000	462.500000	4.07	6.18e-198	1.10
chr19-87	chr19	16111168	16112168	+	424.9	0.000	337.000000	130.12	0.00e+00	1.49
chr19-63	chr19	40750329	40751329	+	424.9	0.000	368.500000	23.48	0.00e+00	1.37
chr6-6	chr6	41072357	41073357	+	424.6	0.000	420.500000	15.20	0.00e+00	1.20
chr11-17	chr11	95789506	95790506	+	424.6	0.000	412.000000	39.01	0.00e+00	1.23
chr1-65	chr1	45750141	45751141	+	424.3	0.000	335.500000	164.13	0.00e+00	1.50
chr3-21	chr3	48465418	48466418	+	424.0	0.000	389.500000	50.88	0.00e+00	1.31
chr19-58	chr19	48993043	48994043	+	423.7	0.000	379.500000	88.34	0.00e+00	1.32
chr22-7	chr22	23838660	23839660	+	423.7	0.000	354.500000	103.80	0.00e+00	1.43
chr21-7	chr21	36156090	36157090	+	423.4	0.000	347.500000	52.52	0.00e+00	1.46
chr8-6	chr8	102655496	102656496	+	423.1	0.000	425.000000	9.11	0.00e+00	1.18
chr11-22	chr11	72112058	72113058	+	422.8	0.000	392.500000	93.45	0.00e+00	1.27
chr22-3	chr22	42614714	42615714	+	422.5	0.000	372.500000	29.36	0.00e+00	1.36
chr22-9	chr22	29603005	29604005	+	421.5	0.000	350.000000	122.70	0.00e+00	1.45
chr5-18	chr5	81750856	81751856	+	421.2	0.000	412.000000	65.18	0.00e+00	1.23
chr22-6	chr22	40044031	40045031	+	420.0	0.000	362.500000	79.66	0.00e+00	1.37
chr3-26	chr3	13011712	13012712	+	419.4	0.000	377.000000	8.06	0.00e+00	1.38
chr5-36	chr5	91162361	91163361	+	419.1	0.000	346.500000	224.02	0.00e+00	1.44
chr8-8	chr8	125429587	125430587	+	418.5	0.000	387.000000	7.55	0.00e+00	1.28
chr5-39	chr5	140564072	140565072	+	418.2	0.000	336.500000	84.21	0.00e+00	1.48
chr5-29	chr5	172771953	172772953	+	418.2	0.000	363.500000	4.21	8.19e-203	1.36
chr3-25	chr3	46089143	46090143	+	417.9	0.000	380.500000	39.25	0.00e+00	1.31
chr8-7	chr8	123274195	123275195	+	417.6	0.000	425.000000	51.58	0.00e+00	1.17
chr15-9	chr15	90387862	90388862	+	417.6	0.000	375.000000	55.55	0.00e+00	1.35
chr10-26	chr10	102244934	102245934	+	417.3	0.000	325.500000	52.42	0.00e+00	1.52
chr17-27	chr17	48047673	48048673	+	417.3	0.000	383.500000	49.27	0.00e+00	1.31
chr19-45	chr19	13846414	13847414	+	416.3	0.000	408.500000	8.04	0.00e+00	1.23
chr3-23	chr3	112561569	112562569	+	415.4	0.000	385.500000	54.04	0.00e+00	1.30
chr5-14	chr5	61331399	61332399	+	415.4	0.000	425.000000	22.01	0.00e+00	1.18
chr6-9	chr6	32971489	32972489	+	415.4	0.000	398.500000	11.75	0.00e+00	1.26
chr18-10	chr18	62714701	62715701	+	415.4	0.000	345.500000	60.16	0.00e+00	1.44
chr2-15	chr2	152717225	152718225	+	414.8	0.000	415.500000	19.61	0.00e+00	1.20
chr4-9	chr4	169619896	169620896	+	414.8	0.000	380.500000	75.28	0.00e+00	1.29
chr14-35	chr14	77616334	77617334	+	414.8	0.000	336.000000	61.28	0.00e+00	1.46
chr12-28	chr12	31728541	31729541	+	414.5	0.000	339.500000	85.22	0.00e+00	1.45
chr14-24	chr14	76768019	76769019	+	414.5	0.000	365.000000	70.03	0.00e+00	1.35
chr19-57	chr19	16324285	16325285	+	414.5	0.000	380.000000	7.86	0.00e+00	1.32
chr7-18	chr7	44606241	44607241	+	413.9	0.000	385.000000	79.53	0.00e+00	1.28
chr8-5	chr8	70401905	70402905	+	413.9	0.000	426.500000	35.07	0.00e+00	1.15
chr16-16	chr16	89490366	89491366	+	413.6	0.000	359.500000	16.66	0.00e+00	1.42
chr19-61	chr19	55407570	55408570	+	413.6	0.000	371.500000	78.95	0.00e+00	1.34
chr11-26	chr11	86068898	86069898	+	413.3	0.000	383.500000	26.19	0.00e+00	1.33
chr1-84	chr1	171780937	171781937	+	413.0	0.000	322.500000	159.75	0.00e+00	1.53
chr6-31	chr6	20401146	20402146	+	413.0	0.000	318.000000	10.39	0.00e+00	1.57
chr14-19	chr14	64503435	64504435	+	413.0	0.000	394.500000	18.09	0.00e+00	1.28
chr16-20	chr16	57735020	57736020	+	413.0	0.000	341.000000	69.38	0.00e+00	1.46
chr2-22	chr2	219278927	219279927	+	412.0	0.000	398.000000	65.48	0.00e+00	1.26
chr2-36	chr2	134918056	134919056	+	411.7	0.000	360.500000	127.42	0.00e+00	1.36
chr4-25	chr4	83034530	83035530	+	411.7	0.000	335.000000	86.46	0.00e+00	1.47
chr1-36	chr1	25022212	25023212	+	411.1	0.000	373.000000	71.10	0.00e+00	1.31
chr22-2	chr22	44068350	44069350	+	411.1	0.000	393.000000	86.96	0.00e+00	1.25
chr10-16	chr10	3784900	3785900	+	410.8	0.000	372.500000	10.92	0.00e+00	1.32
chr4-16	chr4	48779775	48780775	+	409.9	0.000	357.500000	40.58	0.00e+00	1.43
chr5-20	chr5	76402467	76403467	+	409.9	0.000	392.000000	27.70	0.00e+00	1.26
chr2-14	chr2	120252517	120253517	+	409.3	0.000	420.000000	38.82	0.00e+00	1.18
chr8-13	chr8	100721883	100722883	+	409.0	0.000	374.000000	24.74	0.00e+00	1.32
chr14-28	chr14	44961524	44962524	+	408.7	0.000	348.000000	56.94	0.00e+00	1.43
chr17-61	chr17	28335123	28336123	+	408.7	0.000	314.500000	62.25	0.00e+00	1.56
chrX-7	chrX	49268934	49269934	+	408.7	0.000	385.000000	68.27	0.00e+00	1.28
chr9-15	chr9	128067302	128068302	+	408.4	0.000	377.500000	25.99	0.00e+00	1.31
chr3-49	chr3	43621691	43622691	+	408.1	0.000	327.000000	107.12	0.00e+00	1.49
chr7-44	chr7	27662483	27663483	+	408.1	0.000	313.000000	148.11	0.00e+00	1.56
chr14-31	chr14	74493005	74494005	+	407.8	0.000	342.500000	30.35	0.00e+00	1.43
chr15-10	chr15	64162775	64163775	+	407.8	0.000	369.000000	82.11	0.00e+00	1.32
chr6-4	chr6	85643067	85644067	+	407.1	0.000	432.500000	22.00	0.00e+00	1.14
chr17-25	chr17	64985714	64986714	+	406.8	0.000	386.000000	65.72	0.00e+00	1.26
chr19-52	chr19	55653819	55654819	+	406.8	0.000	391.000000	26.12	0.00e+00	1.26
chr1-21	chr1	3900226	3901226	+	406.2	0.000	429.500000	24.18	0.00e+00	1.16
chr1-82	chr1	207825540	207826540	+	405.9	0.000	325.000000	11.58	0.00e+00	1.50
chr4-17	chr4	2535874	2536874	+	405.9	0.000	354.000000	57.38	0.00e+00	1.39
chr6-22	chr6	2764750	2765750	+	405.9	0.000	339.500000	39.52	0.00e+00	1.44
chr2-16	chr2	47906141	47907141	+	405.6	0.000	402.500000	42.59	0.00e+00	1.21
chr5-35	chr5	75336493	75337493	+	405.6	0.000	349.500000	72.71	0.00e+00	1.42
chr10-9	chr10	26860460	26861460	+	405.6	0.000	394.000000	41.70	0.00e+00	1.27
chr19-67	chr19	1812120	1813120	+	405.3	0.000	362.500000	56.74	0.00e+00	1.35
chr20-3	chr20	23349990	23350990	+	405.3	0.000	402.000000	57.84	0.00e+00	1.22
chr8-10	chr8	124474233	124475233	+	404.7	0.000	379.500000	41.75	0.00e+00	1.28
chr12-12	chr12	108731347	108732347	+	404.4	0.000	393.500000	18.23	0.00e+00	1.23
chr17-41	chr17	74779638	74780638	+	404.4	0.000	347.500000	20.64	0.00e+00	1.40
chr5-23	chr5	172187932	172188932	+	404.1	0.000	372.000000	20.99	0.00e+00	1.31
chr8-15	chr8	30082361	30083361	+	404.1	0.000	370.000000	33.65	0.00e+00	1.34
chr11-41	chr11	57711883	57712883	+	404.1	0.000	347.500000	121.22	0.00e+00	1.41
chr3-24	chr3	160565118	160566118	+	403.8	0.000	383.500000	67.83	0.00e+00	1.27
chr11-68	chr11	125592084	125593084	+	403.8	0.000	313.000000	51.61	0.00e+00	1.59
chr10-27	chr10	132537003	132538003	+	402.9	0.000	323.500000	52.64	0.00e+00	1.53
chr2-47	chr2	203014195	203015195	+	402.6	0.000	325.000000	110.61	0.00e+00	1.48
chr5-38	chr5	32312573	32313573	+	402.3	0.000	336.500000	66.07	0.00e+00	1.46
chr5-28	chr5	146446761	146447761	+	402.3	0.000	366.000000	81.56	0.00e+00	1.33
chr19-84	chr19	7943391	7944391	+	402.3	0.000	341.500000	83.87	0.00e+00	1.45
chr11-24	chr11	64240766	64241766	+	401.6	0.000	389.000000	16.51	0.00e+00	1.24
chr11-50	chr11	106077011	106078011	+	401.6	0.000	339.500000	105.43	0.00e+00	1.42
chr8-18	chr8	22704710	22705710	+	401.3	0.000	362.000000	55.92	0.00e+00	1.34
chr17-57	chr17	40095789	40096789	+	401.3	0.000	317.000000	8.17	0.00e+00	1.52
chr12-25	chr12	95217127	95218127	+	401.0	0.000	352.500000	62.38	0.00e+00	1.38
chr20-14	chr20	5126302	5127302	+	401.0	0.000	317.500000	63.39	0.00e+00	1.53
chr21-5	chr21	33479473	33480473	+	401.0	0.000	370.500000	74.15	0.00e+00	1.30
chr15-13	chr15	92882052	92883052	+	400.7	0.000	351.000000	58.61	0.00e+00	1.39
chr22-22	chr22	42090355	42091355	+	400.7	0.000	319.500000	95.78	0.00e+00	1.52
chr3-27	chr3	16264454	16265454	+	400.4	0.000	373.000000	81.19	0.00e+00	1.30
chr8-25	chr8	73971794	73972794	+	400.1	0.000	329.000000	31.88	0.00e+00	1.50
chr14-8	chr14	75283397	75284397	+	400.1	0.000	432.000000	6.09	8.65e-278	1.13
chr1-33	chr1	93179764	93180764	+	399.8	0.000	388.500000	19.14	0.00e+00	1.30
chr2-27	chr2	128027288	128028288	+	399.5	0.000	381.500000	24.99	0.00e+00	1.27
chr5-21	chr5	181222826	181223826	+	398.3	0.000	374.500000	33.45	0.00e+00	1.29
chr20-9	chr20	63537368	63538368	+	398.3	0.000	346.500000	53.47	0.00e+00	1.40
chr2-20	chr2	219387694	219388694	+	397.7	0.000	400.000000	52.19	0.00e+00	1.21
chr11-55	chr11	43680153	43681153	+	397.0	0.000	332.500000	94.90	0.00e+00	1.45
chr21-11	chr21	42227671	42228671	+	397.0	0.000	329.500000	112.24	0.00e+00	1.45
chr19-81	chr19	3762274	3763274	+	396.4	0.000	344.000000	71.07	0.00e+00	1.39
chr11-51	chr11	77994405	77995405	+	396.1	0.000	337.000000	105.87	0.00e+00	1.42
chr17-30	chr17	50866101	50867101	+	396.1	0.000	374.500000	10.77	0.00e+00	1.31
chr22-39	chr22	41589495	41590495	+	396.1	0.000	282.000000	153.24	0.00e+00	1.70
chr9-25	chr9	89310410	89311410	+	395.8	0.000	341.500000	100.32	0.00e+00	1.40
chr12-23	chr12	49233565	49234565	+	394.3	0.000	356.000000	13.48	0.00e+00	1.43
chr22-14	chr22	22928464	22929464	+	394.3	0.000	332.000000	45.28	0.00e+00	1.50
chr7-30	chr7	158818137	158819137	+	394.0	0.000	343.500000	60.64	0.00e+00	1.38
chr21-6	chr21	33542301	33543301	+	394.0	0.000	357.500000	42.27	0.00e+00	1.40
chr7-20	chr7	129224355	129225355	+	393.4	0.000	380.000000	54.04	0.00e+00	1.27
chr19-53	chr19	680287	681287	+	393.4	0.000	388.500000	43.64	0.00e+00	1.23
chr11-33	chr11	67288155	67289155	+	393.1	0.000	367.000000	13.36	0.00e+00	1.31
chr19-95	chr19	56140436	56141436	+	392.8	0.000	328.000000	89.51	0.00e+00	1.45
chr2-30	chr2	231707769	231708769	+	392.1	0.000	372.500000	6.71	5.16e-295	1.28
chr1-75	chr1	59296344	59297344	+	391.5	0.000	331.000000	17.82	0.00e+00	1.43
chr11-49	chr11	106021894	106022894	+	391.5	0.000	340.000000	174.41	0.00e+00	1.39
chr1-78	chr1	226662571	226663571	+	391.2	0.000	329.000000	81.57	0.00e+00	1.44
chr10-11	chr10	102917665	102918665	+	391.2	0.000	384.000000	129.24	0.00e+00	1.23
chr16-31	chr16	46688872	46689872	+	391.2	0.000	324.000000	45.28	0.00e+00	1.48
chr17-66	chr17	45228732	45229732	+	391.2	0.000	308.500000	12.43	0.00e+00	1.53
chr12-27	chr12	123436174	123437174	+	390.9	0.000	340.000000	21.40	0.00e+00	1.40
chr1-44	chr1	9910029	9911029	+	390.3	0.000	362.000000	98.08	0.00e+00	1.33
chr16-18	chr16	8632415	8633415	+	390.3	0.000	353.000000	101.55	0.00e+00	1.36
chr6-27	chr6	151451795	151452795	+	390.0	0.000	328.500000	95.55	0.00e+00	1.44
chr14-37	chr14	90382852	90383852	+	390.0	0.000	333.500000	64.06	0.00e+00	1.43
chr1-68	chr1	66335704	66336704	+	389.7	0.000	333.000000	19.06	0.00e+00	1.43
