n_genes_by_counts	total_counts	pct_counts_mt	cellrank_n_genes_by_counts	cellrank_total_counts	cellrank_pct_counts_mt	cell_index
751	802.88354	35.070804081739176	72932	72997	522	522
2174	2781.5881	35.0333870596362	52305	65350	523	523
1976	2979.8018	35.025380710659896	57346	58648	524	524
1821	2977.3025	35.00354107648725	61570	58740	525	525
1765	2522.55	34.9978383052313	63123	69324	526	526
1594	2836.6606	34.97557867912508	67907	63751	527	527
1964	3015.4219	34.968598175139235	57643	57254	528	528
1459	2477.16	34.94536154382702	70704	69637	529	529
1841	3089.9539	34.94386527666399	60994	54207	530	530
1750	2869.6057	34.94101836643273	63542	62625	531	531
2471	3567.5298	34.933364783582974	45183	32364	532	532
2246	3281.642	34.922879177377894	50499	45766	533	533
2610	3249.3943	34.91818064682386	42154	47276	534	534
1721	2896.923	34.91744756804997	64368	61726	535	535
2210	1358.233	34.91095402515161	51393	72291	536	536
1041	1018.1693	34.90977475780437	72473	72708	537	537
1907	3125.87	34.90779074143771	59177	52718	538	538
3122	3773.0876	34.887813462384514	31883	22702	539	539
658	639.75775	34.88445421947966	73037	73122	540	540
1797	2772.2808	34.88193511230563	62240	65598	541	541
2283	3343.662	34.874483635208136	49587	42921	542	542
1875	3153.7776	34.86370157819225	60036	51481	543	543
3026	3707.9226	34.84235294117647	33685	25628	544	544
3135	3876.9326	34.84183170534994	31643	18027	545	545
1616	2777.9868	34.83063328424153	67312	65458	546	546
1983	2652.8674	34.80128893662729	57154	67943	547	547
1782	2636.6968	34.78430607066172	62652	68162	548	548
1330	2310.1106	34.76846057571965	71738	70381	549	549
2622	3399.5112	34.7622917513206	41891	40375	550	550
2566	3598.9592	34.753005939446616	43126	30898	551	551
1655	2810.9504	34.71698113207547	66213	64526	552	552
1946	2704.662	34.71166326719822	58152	67132	553	553
2020	3182.533	34.69908194491669	56220	50212	554	554
3671	4044.0452	34.6975233455136	22805	11617	555	555
592	742.8936	34.69628479673683	73110	73073	556	556
1857	3125.6184	34.69285833194606	60542	52732	557	557
1682	2470.4993	34.671052631578945	65452	69684	558	558
2206	3304.2708	34.65840386940749	51512	44731	559	559
4416	4079.0476	34.6534166379692	13935	10423	560	560
1204	1421.7887	34.649830364454736	72181	72196	561	561
2767	3674.9321	34.629418472063854	38792	27200	562	562
2389	2952.7551	34.6205712884639	47048	59674	563	563
1851	2957.3523	34.61979913916786	60720	59510	564	564
1832	2983.8235	34.59119496855346	61251	58478	565	565
1910	1825.2155	34.583010579824524	59109	71530	566	566
1695	2804.3083	34.57756737072105	65060	64704	567	567
1761	2545.208	34.54665784248842	63214	69130	568	568
3619	4108.853	34.50313664878625	23592	9450	569	569
2510	3208.4656	34.487751900567154	44319	49060	570	570
2386	3380.5562	34.45420965482104	47133	41243	571	571
1725	2916.8257	34.442060085836914	64241	61015	572	572
3498	3596.8179	34.434754780382434	25421	31018	573	573
1423	2594.452	34.43150854594996	71088	68654	574	574
3001	3339.002	34.42447229551451	34166	43156	575	575
2070	2708.772	34.396580072344626	54915	67053	576	576
2050	3302.707	34.389974198304465	55418	44810	577	577
2064	3189.7444	34.383329294887325	55088	49925	578	578
1968	2598.5183	34.37402435216984	57540	68612	579	579
1465	2746.8726	34.32835820895522	70613	66239	580	580
1559	2809.9897	34.327651515151516	68824	64552	581	581
4663	4192.804	34.31022158684775	11692	7044	582	582
1647	2446.5894	34.304357958517826	66433	69813	583	583
1782	2416.6985	34.299138606108066	62658	69970	584	584
1981	2926.5796	34.29398287712529	57212	60643	585	585
2451	3539.553	34.27991886409736	45628	33634	586	586
2589	3060.4292	34.27990092002831	42608	55438	587	587
2034	3213.3691	34.27932576539388	55851	48833	588	588
2381	3524.4463	34.27876823338736	47245	34366	589	589
3692	3342.0388	34.265307081434145	22529	42989	590	590
1574	2487.4563	34.263189812007276	68412	69577	591	591
2481	2640.9915	34.26186371472643	44960	68106	592	592
1572	2859.8425	34.255265161126616	68482	62993	593	593
2237	2863.9294	34.24060968971149	50750	62837	594	594
2442	3288.67	34.19616947185142	45820	45442	595	595
2580	3250.041	34.18729610439455	42825	47250	596	596
700	816.85394	34.182056676796805	72995	72980	597	597
1576	2328.9836	34.17929523461749	68376	70327	598	598
2052	2721.883	34.16696019725256	55379	66795	599	599
1910	3038.3833	34.11764705882353	59099	56361	600	600
1516	2783.5156	34.11736754573533	69734	65303	601	601
1872	2686.5286	34.1113105924596	60125	67450	602	602
1505	2714.038	34.101941747572816	69969	66948	603	603
1370	1476.0707	34.09095832836855	71519	72123	604	604
2321	3299.213	34.084396978379786	48656	44964	605	605
2530	2986.2932	34.04758591902045	43900	58396	606	606
3300	3521.7815	34.044823906083245	28698	34491	607	607
1962	3262.861	34.04463586530932	57698	46638	608	608
2544	3305.5586	34.03747631412731	43622	44677	609	609
1554	2401.9397	34.032216824341596	68943	70037	610	610
2754	3302.8816	34.02932030208796	39051	44797	611	611
889	914.2064	34.020333460710766	72727	72841	612	612
1872	3125.6843	33.99201596806387	60127	52731	613	613
3978	4123.77	33.98914518317503	18795	9016	614	614
1881	1643.9706	33.98204981773455	59880	71860	615	615
1514	2659.9219	33.95703395703396	69770	67841	616	616
4332	4068.5295	33.91659375911345	14752	10785	617	617
4159	4212.0493	33.91169010836984	16601	6516	618	618
1838	2974.9111	33.90243902439025	61069	58832	619	619
2048	2987.5984	33.8966588966589	55476	58349	620	620
3802	3447.6594	33.8751185155086	21018	38061	621	621
3966	4061.9993	33.87077652637819	18926	11006	622	622
1888	3044.4006	33.863591171207	59675	56109	623	623
1486	2696.8926	33.84157679434734	70283	67280	624	624
1743	2559.8057	33.82803297997644	63756	68988	625	625
1752	2572.263	33.8255033557047	63485	68881	626	626
2377	3470.2744	33.810928501193985	47344	36954	627	627
1712	2974.6584	33.799954843079696	64583	58844	628	628
1697	2927.1885	33.79069767441861	65020	60616	629	629
2407	3446.5847	33.7881108172073	46628	38118	630	630
1857	3101.6057	33.77721792333993	60528	53713	631	631
2049	2639.6853	33.77069665729459	55442	68121	632	632
645	579.58307	33.76168369807171	73054	73156	633	633
3164	3838.657	33.74692176548589	31099	19717	634	634
1582	2521.5166	33.73395803625993	68225	69338	635	635
1409	2424.3723	33.7220602526725	71232	69928	636	636
1568	2764.1846	33.7190832766054	68576	65837	637	637
4285	1978.8492	33.69425364714266	15267	71189	638	638
2718	3220.669	33.69056195965418	39812	48512	639	639
1820	2941.0554	33.68787468574744	61602	60080	640	640
1254	1053.7642	33.671163642684284	72042	72672	641	641
1584	2379.153	33.648591845313156	68178	70114	642	642
1929	2997.281	33.64132717345653	58598	57941	643	643
3478	3528.963	33.619960530025374	25774	34146	644	644
1882	2993.3286	33.61465254085114	59829	58108	645	645
2103	2994.228	33.611959492043084	54070	58079	646	646
2153	2800.7078	33.609885260370696	52835	64833	647	647
1820	2864.866	33.6078431372549	61588	62797	648	648
2335	3172.3599	33.6	48326	50641	649	649
1369	2501.4592	33.58402489626556	71527	69490	650	650
1901	2881.018	33.52284691514003	59338	62263	651	651
1838	2987.361	33.473684210526315	61087	58362	652	652
1761	817.49524	33.473394478156415	63220	72978	653	653
1446	615.31195	33.46172172003041	70846	73139	654	654
1678	2637.5876	33.46076458752515	65560	68152	655	655
2768	3508.1143	33.452728029987504	38773	35128	656	656
1603	2405.81	33.450539146741676	67685	70015	657	657
2028	3011.0796	33.4412240694424	56001	57417	658	658
3388	3555.8726	33.4385074422114	27211	32887	659	659
1650	2770.332	33.42999171499586	66371	65650	660	660
801	563.194	33.42634400580113	72860	73160	661	661
1814	2948.791	33.42073416700283	61767	59824	662	662
2620	3279.7205	33.40325117986366	41933	45860	663	663
2248	3321.9507	33.40045103092783	50444	43919	664	664
1841	2811.7854	33.38432122370937	60983	64507	665	665
1892	2953.7034	33.38289962825279	59586	59645	666	666
2475	3404.9612	33.37602459016394	45090	40135	667	667
2253	3219.5625	33.35549056102101	50326	48564	668	668
1486	2458.421	33.34798856891625	70265	69737	669	669
1769	2936.9927	33.34016393442623	63010	60234	670	670
1574	2791.3953	33.324981207717364	68414	65108	671	671
1545	2777.0945	33.31628739452825	69139	65486	672	672
3779	3886.7808	33.28338930508912	21339	17598	673	673
1815	2944.1272	33.27499027615713	61750	59975	674	674
1857	3012.1323	33.26467559217301	60544	57373	675	675
3331	3479.913	33.25709384604389	28163	36496	676	676
2573	2950.9448	33.254304966308965	42968	59735	677	677
1603	2814.5632	33.2334581772784	67679	64433	678	678
2251	2833.0796	33.21598674673846	50385	63867	679	679
2004	3192.9243	33.20408163265306	56643	49778	680	680
1587	2448.7505	33.170731707317074	68068	69800	681	681
1682	2932.939	33.15777924072855	65466	60381	682	682
1851	2986.2932	33.15096251266464	60711	58395	683	683
1606	2629.6018	33.15007126858074	67590	68250	684	684
1269	2080.1064	33.13106796116505	71995	70978	685	685
1800	3021.5664	33.130801687763714	62168	57021	686	686
1625	1506.1167	33.123872328722406	67060	72083	687	687
1645	2819.128	33.10328962502875	66501	64299	688	688
1759	3008.3464	33.103150625809235	63300	57528	689	689
3005	3064.783	33.093820570724695	34082	55248	690	690
2400	2970.049	33.08812711490363	46799	59032	691	691
1803	2817.0952	33.03747534516766	62067	64359	692	692
1440	2531.716	33.03009097270819	70924	69246	693	693
1309	2357.101	33.020937188434694	71836	70217	694	694
1651	2835.305	33.00106044538707	66332	63791	695	695
1755	3084.8884	32.99779032654063	63404	54429	696	696
1581	2659.408	32.99180327868852	68270	67846	697	697
4058	3775.1794	32.9905687158944	17809	22616	698	698
1802	3055.2478	32.98618490967056	62104	55667	699	699
2086	2742.7227	32.97129557796742	54529	66341	700	700
2194	3194.2217	32.96825176764176	51832	49714	701	701
1627	2954.533	32.967313585291116	66991	59614	702	702
1635	2830.1853	32.94953454189123	66779	63956	703	703
1871	2884.8716	32.93341331733654	60146	62140	704	704
2825	3647.7834	32.92089678510998	37627	28476	705	705
2572	3346.9087	32.9176804541768	43004	42774	706	706
2067	2684.1765	32.868796736913666	54976	67496	707	707
3821	3739.3816	32.86435143959632	20756	24196	708	708
1793	2912.1157	32.81313336035671	62363	61174	709	709
1907	3040.9905	32.81063914251688	59172	56267	710	710
5400	4445.89	32.79848389134555	7028	2270	711	711
1558	2548.8328	32.776664439991094	68835	69093	712	712
2096	3229.468	32.772277227722775	54268	48113	713	713
1956	3101.4749	32.77169334456613	57860	53719	714	714
2931	3224.5535	32.74806043282973	35592	48340	715	715
1650	2857.914	32.73711461520358	66375	63051	716	716
3196	3061.623	32.71307742355237	30513	55386	717	717
2611	3183.389	32.711715664765244	42135	50175	718	718
1872	3162.5115	32.705733023059025	60092	51112	719	719
1804	2788.5986	32.70107605325552	62050	65171	720	720
1396	2256.5935	32.6865671641791	71355	70536	721	721
1707	1541.8798	32.66410057267707	64734	72013	722	722
1980	3080.5005	32.66064790228359	57247	54617	723	723
1768	2716.202	32.65705641573234	63031	66902	724	724
1583	2809.568	32.64491903309082	68193	64566	725	725
1600	2452.6355	32.64114211550941	67748	69776	726	726
1760	2573.6816	32.6358881055265	63255	68869	727	727
3734	3733.039	32.6206591182238	21928	24478	728	728
1857	3129.4216	32.612612612612615	60547	52559	729	729
1576	2820.0032	32.58706467661692	68378	64267	730	730
2107	2717.6294	32.57070225611693	53963	66872	731	731
2950	3543.289	32.54950495049505	35196	33480	732	732
1499	1404.8531	32.54753033896642	70061	72226	733	733
1408	1502.4966	32.52873688930693	71242	72087	734	734
1760	2576.8225	32.52120948444638	63264	68838	735	735
832	1046.8785	32.50510338543179	72811	72678	736	736
1825	2745.0083	32.49080147176452	61453	66283	737	737
2051	2612.0396	32.48902397838568	55410	68453	738	738
1719	2987.53	32.48026787849796	64422	58355	739	739
1602	2841.3486	32.47447739426349	67706	63613	740	740
1264	2269.032	32.45544027666933	72008	70504	741	741
2565	2970.5227	32.45070422535211	43138	59012	742	742
2865	3460.124	32.43317466129623	36886	37421	743	743
1592	2465.1304	32.421375607261574	67946	69705	744	744
2823	3550.2263	32.41970538517266	37669	33153	745	745
2980	3561.0652	32.394494576611066	34589	32636	746	746
3959	3954.1882	32.394453771062615	19030	14909	747	747
1752	2571.5874	32.393397524071524	63492	68888	748	748
2242	2794.3508	32.36540574478104	50617	65020	749	749
2407	3464.1875	32.34290588569804	46640	37221	750	750
1966	2733.0032	32.34077750206782	57615	66564	751	751
1589	1091.1492	32.33686328249041	68019	72635	752	752
3172	3727.8232	32.32392976918524	30971	24706	753	753
2286	2909.5085	32.29476632242255	49488	61268	754	754
1560	2751.0676	32.289416846652266	68790	66141	755	755
1613	2641.6274	32.27156898434656	67414	68091	756	756
2912	3599.561	32.261146496815286	35975	30866	757	757
3031	3096.3757	32.254278124420836	33582	53933	758	758
1963	3091.3977	32.25116640746501	57666	54147	759	759
1900	3056.0125	32.250816993464056	59363	55633	760	760
2558	3149.9229	32.24481814626515	43308	51653	761	761
3805	3972.3943	32.23679739006321	20975	14205	762	762
3699	3626.169	32.23388305847077	22436	29562	763	763
1715	2864.7405	32.205128205128204	64540	62804	764	764
2897	2996.39	32.19884975971007	36264	57984	765	765
1832	3023.2966	32.18821230869423	61239	56964	766	766
1409	2560.554	32.160413971539455	71233	68978	767	767
3889	4053.9294	32.151460403492926	19882	11256	768	768
1760	3026.2036	32.141240380262566	63257	56843	769	769
2258	3253.9294	32.13160658032901	50190	47068	770	770
1752	3039.3528	32.11410167931907	63489	56339	771	771
2114	3170.0818	32.11072664359861	53763	50755	772	772
1765	2634.856	32.10881652104845	63118	68188	773	773
1832	3074.2217	32.08735825283494	61236	54883	774	774
1682	1647.5155	32.08422177444971	65439	71851	775	775
1460	2441.1926	32.074159907300114	70686	69846	776	776
2058	1720.8435	32.072711993009285	55218	71715	777	777
1537	2828.3372	32.057911065149945	69307	64015	778	778
1611	2783.9182	32.053827487315246	67463	65290	779	779
2130	2822.0872	32.05103421612217	53356	64210	780	780
733	763.48	32.04978694676107	72958	73049	781	781
1634	2853.2786	32.045088566827694	66813	63199	782	782
2449	3276.5518	31.938883034773447	45656	45979	783	783
1969	3087.851	31.93727290112832	57526	54301	784	784
1641	2786.5366	31.923972071373157	66598	65230	785	785
3752	3794.877	31.916661340832107	21709	21711	786	786
1493	2573.148	31.916058394160586	70173	68874	787	787
1768	2951.6318	31.914491108588727	63055	59711	788	788
1730	2531.2473	31.91170167166738	64107	69255	789	789
1731	2992.1814	31.89732142857143	64053	58161	790	790
2128	2842.1995	31.896551724137932	53415	63582	791	791
2363	3101.215	31.889540382069224	47684	53733	792	792
1103	624.4007	31.887409977278875	72376	73132	793	793
2805	3677.0264	31.875414181577206	38007	27095	794	794
2243	3179.7446	31.86654406935505	50587	50328	795	795
1674	2532.1814	31.8603515625	65682	69241	796	796
2364	3400.4875	31.85852981969487	47633	40338	797	797
1278	2244.707	31.85772773797339	71966	70578	798	798
2301	2914.3154	31.837425910245553	49116	61106	799	799
2605	3024.6875	31.835763165724483	42260	56897	800	800
1893	2574.7996	31.83057917535697	59545	68855	801	801
3234	3492.166	31.815133852581628	29856	35901	802	802
1811	2612.228	31.801720235400634	61838	68450	803	803
1021	903.9394	31.7924734200106	72509	72852	804	804
1613	2925.002	31.790281329923275	67413	60709	805	805
2033	2823.8918	31.76880508300881	55888	64159	806	806
1479	2753.966	31.763446614931762	70407	66083	807	807
908	1195.1306	31.763330062744615	72691	72512	808	808
2450	3461.8132	31.761615044247787	45648	37328	809	809
1704	2901.5361	31.743421052631575	64803	61560	810	810
635	657.02234	31.73226183344311	73061	73115	811	811
2283	3256.1243	31.732052308513474	49584	46958	812	812
1799	2948.2285	31.730582051781198	62194	59841	813	813
2226	3240.0662	31.70582850167836	51010	47673	814	814
1709	2931.4685	31.70289855072464	64692	60438	815	815
2025	3276.7444	31.701794112523952	56094	45965	816	816
2834	3428.806	31.69804489500362	37472	38964	817	817
1942	3018.6152	31.687173436709926	58257	57140	818	818
537	617.6782	31.68271117575086	73173	73138	819	819
2029	3202.7695	31.677760710018777	55979	49333	820	820
2023	3110.4072	31.67701863354037	56126	53339	821	821
1547	2731.52	31.673209028459276	69097	66594	822	822
1406	2598.2932	31.66491043203372	71258	68613	823	823
3318	3666.224	31.662309703213904	28374	27614	824	824
2002	2757.4504	31.66131621187801	56702	66002	825	825
2154	3226.5237	31.645770512617045	52801	48248	826	826
1591	2781.271	31.641008843760236	67981	65358	827	827
1951	2867.9521	31.607910576096305	57999	62685	828	828
2093	2879.7354	31.600223027599668	54334	62317	829	829
2661	2979.1323	31.597618142658053	41020	58673	830	830
1612	2794.947	31.5860822413014	67423	65002	831	831
1901	3064.5422	31.57054480143684	59326	55261	832	832
4281	4066.5095	31.56026755244119	15311	10852	833	833
3513	1788.007	31.55518188092049	25210	71596	834	834
2210	3288.2092	31.55104513783702	51399	45459	835	835
1627	2513.8271	31.52230971128609	67001	69405	836	836
1874	3039.449	31.50915596716481	60061	56335	837	837
3121	3843.359	31.50713252015712	31912	19485	838	838
2097	3053.0417	31.473747016706444	54231	55743	839	839
1662	2843.6548	31.46961325966851	66017	63528	840	840
1522	2747.4001	31.464646464646467	69615	66226	841	841
2538	3545.5876	31.464453913433506	43749	33381	842	842
3126	3810.8584	31.46221954783805	31812	21015	843	843
2401	3340.21	31.46067415730337	46772	43085	844	844
2855	3743.0432	31.456915445841503	37072	24033	845	845
2699	3570.0803	31.444135373203526	40233	32242	846	846
1673	2883.933	31.433953378855662	65701	62166	847	847
2363	3395.4683	31.415388790880716	47662	40548	848	848
1624	2856.6692	31.414225941422597	67103	63091	849	849
1590	2811.8608	31.408176508760544	68003	64504	850	850
1715	2580.9534	31.402956142476373	64524	68803	851	851
1687	2975.5789	31.39563404464067	65298	58806	852	852
1513	2741.3782	31.384459630473298	69797	66376	853	853
2727	3444.3909	31.38240870497074	39638	38222	854	854
