Feature_ID	chrom	end	start	n_cells_by_counts	mean_counts	log1p_mean_counts	pct_dropout_by_counts	total_counts	log1p_total_counts
chr1_153200000_153250000::	chr1	153250000::	153200000	122	0.11263021	0.106726766	92.05729166666666	173.0	5.159055
chr1_153250000_153300000::	chr1	153300000::	153250000	157	0.12890625	0.121249236	89.77864583333334	198.0	5.293305
chr1_153300000_153350000::	chr1	153350000::	153300000	242	0.2141927	0.19407941	84.24479166666666	329.0	5.799093
chr1_153350000_153400000::	chr1	153400000::	153350000	188	0.171875	0.15860502	87.76041666666666	264.0	5.57973
chr1_153400000_153450000::	chr1	153450000::	153400000	364	0.38216147	0.32364857	76.30208333333334	587.0	6.376727
chr1_153450000_153500000::	chr1	153500000::	153450000	366	0.39648438	0.3339579	76.171875	609.0	6.413459
chr1_153500000_153550000::	chr1	153550000::	153500000	244	0.2141927	0.19407941	84.11458333333334	329.0	5.799093
chr1_153550000_153600000::	chr1	153600000::	153550000	203	0.21158855	0.19193235	86.78385416666666	325.0	5.786897
chr1_153600000_153650000::	chr1	153650000::	153600000	225	0.18164062	0.16690382	85.3515625	279.0	5.6347895
chr1_153650000_153700000::	chr1	153700000::	153650000	195	0.15429688	0.14349139	87.3046875	237.0	5.4722705
chr1_153700000_153750000::	chr1	153750000::	153700000	350	0.40950522	0.34323874	77.21354166666666	629.0	6.4457197
chr1_153750000_153800000::	chr1	153800000::	153750000	414	0.41861978	0.3496844	73.046875	643.0	6.4676986
chr1_153800000_153850000::	chr1	153850000::	153800000	224	0.2311198	0.20792417	85.41666666666666	355.0	5.874931
chr1_153850000_153900000::	chr1	153900000::	153850000	193	0.15625	0.145182	87.43489583333334	240.0	5.484797
chr1_153900000_153950000::	chr1	153950000::	153900000	391	0.41601562	0.347847	74.54427083333333	639.0	6.461468
chr1_153950000_154000000::	chr1	154000000::	153950000	279	0.2877604	0.2529046	81.8359375	442.0	6.0935698
chr1_154000000_154050000::	chr1	154050000::	154000000	378	0.41210938	0.34508458	75.390625	633.0	6.452049
chr1_1050000_1100000::	chr1	1100000::	1050000	0	0.0	0.0	100.0	0.0	0.0
chr1_1100000_1150000::	chr1	1150000::	1100000	0	0.0	0.0	100.0	0.0	0.0
chr1_1150000_1200000::	chr1	1200000::	1150000	0	0.0	0.0	100.0	0.0	0.0
chr1_1200000_1250000::	chr1	1250000::	1200000	0	0.0	0.0	100.0	0.0	0.0
chr1_1250000_1300000::	chr1	1300000::	1250000	0	0.0	0.0	100.0	0.0	0.0
chr1_1300000_1350000::	chr1	1350000::	1300000	0	0.0	0.0	100.0	0.0	0.0
chr1_1350000_1400000::	chr1	1400000::	1350000	0	0.0	0.0	100.0	0.0	0.0
chr1_1400000_1450000::	chr1	1450000::	1400000	0	0.0	0.0	100.0	0.0	0.0
chr1_1450000_1500000::	chr1	1500000::	1450000	0	0.0	0.0	100.0	0.0	0.0
chr1_1500000_1550000::	chr1	1550000::	1500000	0	0.0	0.0	100.0	0.0	0.0
chr1_1550000_1600000::	chr1	1600000::	1550000	0	0.0	0.0	100.0	0.0	0.0
chr1_1600000_1650000::	chr1	1650000::	1600000	0	0.0	0.0	100.0	0.0	0.0
chr1_1650000_1700000::	chr1	1700000::	1650000	0	0.0	0.0	100.0	0.0	0.0
chr1_1700000_1750000::	chr1	1750000::	1700000	0	0.0	0.0	100.0	0.0	0.0
chr1_1750000_1800000::	chr1	1800000::	1750000	0	0.0	0.0	100.0	0.0	0.0
chr1_1800000_1850000::	chr1	1850000::	1800000	0	0.0	0.0	100.0	0.0	0.0
chr1_1850000_1900000::	chr1	1900000::	1850000	0	0.0	0.0	100.0	0.0	0.0
chr1_1900000_1950000::	chr1	1950000::	1900000	0	0.0	0.0	100.0	0.0	0.0
chr1_1950000_2000000::	chr1	2000000::	1950000	0	0.0	0.0	100.0	0.0	0.0
chr1_2000000_2050000::	chr1	2050000::	2000000	0	0.0	0.0	100.0	0.0	0.0
chr1_179050000_179100000::	chr1	179100000::	179050000	355	0.37239584	0.316558	76.88802083333334	572.0	6.350886
chr1_179100000_179150000::	chr1	179150000::	179100000	156	0.12760417	0.12009518	89.84375	196.0	5.2832036
chr1_179150000_179200000::	chr1	179200000::	179150000	134	0.10546875	0.10026945	91.27604166666666	162.0	5.09375
chr1_179200000_179250000::	chr1	179250000::	179200000	146	0.12565105	0.11836157	90.49479166666666	193.0	5.267858
chr1_179250000_179300000::	chr1	179300000::	179250000	107	0.09309896	0.08901674	93.03385416666666	143.0	4.9698133
chr1_179300000_179350000::	chr1	179350000::	179300000	110	0.092447914	0.08842097	92.83854166666666	142.0	4.962845
chr1_179350000_179400000::	chr1	179400000::	179350000	128	0.09700521	0.09258393	91.66666666666666	149.0	5.0106354
chr1_179400000_179450000::	chr1	179450000::	179400000	183	0.17317708	0.15971552	88.0859375	266.0	5.587249
chr1_179450000_179500000::	chr1	179500000::	179450000	157	0.14973958	0.13953546	89.77864583333334	230.0	5.4424176
chr1_179500000_179550000::	chr1	179550000::	179500000	352	0.38997397	0.32928503	77.08333333333334	599.0	6.3969297
chr1_179550000_179600000::	chr1	179600000::	179550000	497	0.5813802	0.45829803	67.64322916666667	893.0	6.795706
chr1_179600000_179650000::	chr1	179650000::	179600000	176	0.15104167	0.14066733	88.54166666666666	232.0	5.4510384
chr1_179650000_179700000::	chr1	179700000::	179650000	178	0.140625	0.13157636	88.41145833333334	216.0	5.379897
chr1_179700000_179750000::	chr1	179750000::	179700000	163	0.15364583	0.14292721	89.38802083333334	236.0	5.46806
chr1_179750000_179800000::	chr1	179800000::	179750000	245	0.21809895	0.19729142	84.04947916666666	335.0	5.817111
chr1_179800000_179850000::	chr1	179850000::	179800000	432	0.47070312	0.3857406	71.875	723.0	6.584791
chr1_179850000_179900000::	chr1	179900000::	179850000	175	0.14648438	0.13670018	88.60677083333334	225.0	5.420535
chr1_179900000_179950000::	chr1	179950000::	179900000	110	0.100260414	0.09554689	92.83854166666666	154.0	5.043425
chr1_179950000_180000000::	chr1	180000000::	179950000	186	0.1764323	0.16248637	87.890625	271.0	5.605802
chr1_180000000_180050000::	chr1	180050000::	180000000	113	0.091145836	0.087228365	92.64322916666666	140.0	4.94876
chr1_14050000_14100000::	chr1	14100000::	14050000	85	0.06705729	0.06490466	94.46614583333334	103.0	4.644391
chr1_14100000_14150000::	chr1	14150000::	14100000	159	0.13020833	0.122401975	89.6484375	200.0	5.303305
chr1_14150000_14200000::	chr1	14200000::	14150000	174	0.14648438	0.13670018	88.671875	225.0	5.420535
chr1_14200000_14250000::	chr1	14250000::	14200000	167	0.15039062	0.14010155	89.12760416666666	231.0	5.4467373
chr1_14250000_14300000::	chr1	14300000::	14250000	130	0.108072914	0.10262239	91.53645833333334	166.0	5.117994
chr1_14300000_14350000::	chr1	14350000::	14300000	138	0.123697914	0.11662495	91.015625	190.0	5.2522736
chr1_14350000_14400000::	chr1	14400000::	14350000	72	0.053385418	0.052009184	95.3125	82.0	4.4188404
chr1_14400000_14450000::	chr1	14450000::	14400000	67	0.06640625	0.06429435	95.63802083333334	102.0	4.634729
chr1_14450000_14500000::	chr1	14500000::	14450000	94	0.10611979	0.100858204	93.88020833333334	163.0	5.0998664
chr1_14500000_14550000::	chr1	14550000::	14500000	135	0.11002604	0.10438347	91.2109375	169.0	5.1357985
chr1_14550000_14600000::	chr1	14600000::	14550000	92	0.06575521	0.06368367	94.01041666666666	101.0	4.624973
chr1_14600000_14650000::	chr1	14650000::	14600000	69	0.048828125	0.047673468	95.5078125	75.0	4.3307333
chr1_14650000_14700000::	chr1	14700000::	14650000	86	0.06640625	0.06429435	94.40104166666666	102.0	4.634729
chr1_14700000_14750000::	chr1	14750000::	14700000	71	0.050130207	0.048914164	95.37760416666666	77.0	4.356709
chr1_14750000_14800000::	chr1	14800000::	14750000	75	0.056640625	0.055094652	95.1171875	87.0	4.477337
chr1_14800000_14850000::	chr1	14850000::	14800000	48	0.03515625	0.03455238	96.875	54.0	4.0073333
chr1_14850000_14900000::	chr1	14900000::	14850000	56	0.039713543	0.038945235	96.35416666666666	61.0	4.1271343
chr1_14900000_14950000::	chr1	14950000::	14900000	95	0.06966146	0.06734221	93.81510416666666	107.0	4.6821313
chr1_14950000_14958600::	chr1	14958600::	14950000	7	0.0045572915	0.0045469385	99.54427083333334	7.0	2.0794415
chr1_164050000_164100000::	chr1	164100000::	164050000	770	1.4817709	0.9089724	49.869791666666664	2276.0	7.730614
chr1_164100000_164150000::	chr1	164150000::	164100000	595	0.76627606	0.5688734	61.26302083333333	1177.0	7.0715733
chr1_164150000_164200000::	chr1	164200000::	164150000	421	0.48958334	0.39849648	72.59114583333333	752.0	6.6240654
chr1_164200000_164250000::	chr1	164250000::	164200000	306	0.32096353	0.2783614	80.078125	493.0	6.2025356
chr1_164250000_164300000::	chr1	164300000::	164250000	329	0.31705728	0.2753999	78.58072916666666	487.0	6.1903152
chr1_164300000_164350000::	chr1	164350000::	164300000	296	0.34700522	0.2978838	80.72916666666666	533.0	6.280396
chr1_164350000_164400000::	chr1	164400000::	164350000	162	0.12109375	0.114304766	89.453125	186.0	5.2311087
chr1_164400000_164450000::	chr1	164450000::	164400000	336	0.3359375	0.2896333	78.125	516.0	6.248043
chr1_164450000_164500000::	chr1	164500000::	164450000	322	0.359375	0.30702502	79.03645833333334	552.0	6.315358
chr1_164500000_164550000::	chr1	164550000::	164500000	187	0.17578125	0.16193281	87.82552083333334	270.0	5.602119
chr1_164550000_164600000::	chr1	164600000::	164550000	225	0.21354167	0.19354309	85.3515625	328.0	5.7960577
chr1_164600000_164650000::	chr1	164650000::	164600000	148	0.13671875	0.12814581	90.36458333333334	210.0	5.351858
chr1_164650000_164700000::	chr1	164700000::	164650000	122	0.14908855	0.13896905	92.05729166666666	229.0	5.4380794
chr1_164700000_164750000::	chr1	164750000::	164700000	96	0.076171875	0.07341018	93.75	117.0	4.7706847
chr1_164750000_164800000::	chr1	164800000::	164750000	140	0.115885414	0.10964818	90.88541666666666	178.0	5.187386
chr1_164800000_164850000::	chr1	164850000::	164800000	123	0.09830729	0.09377016	91.9921875	151.0	5.0238805
chr1_164850000_164900000::	chr1	164900000::	164850000	190	0.17903645	0.16469754	87.63020833333334	275.0	5.620401
chr1_164900000_164950000::	chr1	164950000::	164900000	155	0.13085938	0.122977845	89.90885416666666	201.0	5.3082676
chr1_164950000_165000000::	chr1	165000000::	164950000	402	0.43945312	0.36426327	73.828125	675.0	6.516193
chr1_165000000_165050000::	chr1	165050000::	165000000	227	0.21158855	0.19193235	85.22135416666666	325.0	5.786897
chr1_183050000_183100000::	chr1	183100000::	183050000	130	0.10872396	0.103209764	91.53645833333334	167.0	5.123964
chr1_183100000_183150000::	chr1	183150000::	183100000	203	0.171875	0.15860502	86.78385416666666	264.0	5.57973
chr1_183150000_183200000::	chr1	183200000::	183150000	254	0.33333334	0.28768212	83.46354166666666	512.0	6.240276
chr1_183200000_183250000::	chr1	183250000::	183200000	261	0.25520834	0.22730158	83.0078125	392.0	5.9738097
chr1_183250000_183298200::	chr1	183298200::	183250000	328	0.3033854	0.26496503	78.64583333333334	466.0	6.1463294
chr1_91050000_91100000::	chr1	91100000::	91050000	798	1.4713541	0.90476626	48.046875	2260.0	7.7235627
chr1_91100000_91150000::	chr1	91150000::	91100000	169	0.13216145	0.124128595	88.99739583333334	203.0	5.31812
chr1_91150000_91200000::	chr1	91200000::	91150000	534	0.73502606	0.5510224	65.234375	1129.0	7.029973
chr1_91200000_91250000::	chr1	91250000::	91200000	649	1.0013021	0.693798	57.74739583333333	1538.0	7.338888
chr1_91250000_91300000::	chr1	91300000::	91250000	567	0.68815106	0.5236339	63.0859375	1057.0	6.9641356
chr1_91300000_91350000::	chr1	91350000::	91300000	220	0.2141927	0.19407941	85.67708333333334	329.0	5.799093
chr1_91350000_91400000::	chr1	91400000::	91350000	313	0.29752603	0.2604594	79.62239583333334	457.0	6.126869
chr1_91400000_91450000::	chr1	91450000::	91400000	370	0.36914062	0.31418326	75.91145833333334	567.0	6.3421216
chr1_91450000_91500000::	chr1	91500000::	91450000	354	0.3424479	0.29449472	76.953125	526.0	6.2672005
chr1_91500000_91550000::	chr1	91550000::	91500000	286	0.28190103	0.24834415	81.38020833333334	433.0	6.073045
chr1_91550000_91600000::	chr1	91600000::	91550000	143	0.111328125	0.1055558	90.69010416666666	171.0	5.1474943
chr1_91600000_91650000::	chr1	91650000::	91600000	95	0.065104164	0.0630726	93.81510416666666	100.0	4.6151204
chr1_91650000_91700000::	chr1	91700000::	91650000	65	0.046875	0.045809537	95.76822916666666	72.0	4.2904596
chr1_91700000_91750000::	chr1	91750000::	91700000	74	0.048828125	0.047673468	95.18229166666666	75.0	4.3307333
chr1_91750000_91800000::	chr1	91800000::	91750000	108	0.080078125	0.07703338	92.96875	123.0	4.8202815
chr1_91800000_91850000::	chr1	91850000::	91800000	98	0.07096354	0.068558745	93.61979166666666	109.0	4.7004805
chr1_91850000_91900000::	chr1	91900000::	91850000	106	0.08528646	0.08184397	93.09895833333334	131.0	4.882802
chr1_91900000_91950000::	chr1	91950000::	91900000	96	0.071614586	0.06916647	93.75	110.0	4.7095304
chr1_91950000_92000000::	chr1	92000000::	91950000	255	0.25716147	0.22885638	83.3984375	395.0	5.9814143
chr1_92000000_92050000::	chr1	92050000::	92000000	501	0.6438802	0.4970594	67.3828125	989.0	6.897705
chr1_76050000_76100000::	chr1	76100000::	76050000	49	0.033203125	0.032663807	96.80989583333334	51.0	3.9512436
chr1_76100000_76150000::	chr1	76150000::	76100000	30	0.021484375	0.02125684	98.046875	33.0	3.5263605
chr1_76150000_76200000::	chr1	76200000::	76150000	44	0.035807293	0.035181116	97.13541666666666	55.0	4.0253515
chr1_76200000_76250000::	chr1	76250000::	76200000	50	0.0390625	0.038318865	96.74479166666666	60.0	4.1108737
chr1_76250000_76300000::	chr1	76300000::	76250000	40	0.033203125	0.032663807	97.39583333333334	51.0	3.9512436
chr1_76300000_76350000::	chr1	76350000::	76300000	37	0.025390625	0.025073638	97.59114583333334	39.0	3.6888795
chr1_76350000_76400000::	chr1	76400000::	76350000	42	0.02734375	0.026976587	97.265625	42.0	3.7612002
chr1_76400000_76450000::	chr1	76450000::	76400000	52	0.036458332	0.03580945	96.61458333333334	56.0	4.0430512
chr1_76450000_76500000::	chr1	76500000::	76450000	43	0.030598959	0.030140147	97.20052083333334	47.0	3.871201
chr1_76500000_76550000::	chr1	76550000::	76500000	78	0.0546875	0.053244513	94.921875	84.0	4.4426513
chr1_76550000_76600000::	chr1	76600000::	76550000	47	0.031901043	0.031402774	96.94010416666666	49.0	3.912023
chr1_76600000_76650000::	chr1	76650000::	76600000	36	0.0234375	0.023167059	97.65625	36.0	3.6109178
chr1_76650000_76700000::	chr1	76700000::	76650000	48	0.031901043	0.031402774	96.875	49.0	3.912023
chr1_76700000_76750000::	chr1	76750000::	76700000	103	0.091145836	0.087228365	93.29427083333334	140.0	4.94876
chr1_76750000_76800000::	chr1	76800000::	76750000	31	0.022135416	0.021893984	97.98177083333334	34.0	3.5553482
chr1_76800000_76850000::	chr1	76850000::	76800000	56	0.0390625	0.038318865	96.35416666666666	60.0	4.1108737
chr1_76850000_76900000::	chr1	76900000::	76850000	45	0.029947916	0.029508233	97.0703125	46.0	3.8501477
chr1_76900000_76950000::	chr1	76950000::	76900000	50	0.043619793	0.04269524	96.74479166666666	67.0	4.2195077
chr1_76950000_77000000::	chr1	77000000::	76950000	57	0.04296875	0.042071212	96.2890625	66.0	4.204693
chr1_77000000_77050000::	chr1	77050000::	77000000	60	0.044921875	0.04394212	96.09375	69.0	4.248495
chr1_32050000_32100000::	chr1	32100000::	32050000	29	0.018880209	0.018704189	98.11197916666666	29.0	3.4011974
chr1_32100000_32150000::	chr1	32150000::	32100000	40	0.02734375	0.026976587	97.39583333333334	42.0	3.7612002
chr1_32150000_32200000::	chr1	32200000::	32150000	37	0.025390625	0.025073638	97.59114583333334	39.0	3.6888795
chr1_32200000_32250000::	chr1	32250000::	32200000	58	0.043619793	0.04269524	96.22395833333334	67.0	4.2195077
chr1_32250000_32300000::	chr1	32300000::	32250000	35	0.024739584	0.024438515	97.72135416666666	38.0	3.6635616
chr1_32300000_32350000::	chr1	32350000::	32300000	38	0.025390625	0.025073638	97.52604166666666	39.0	3.6888795
chr1_32350000_32400000::	chr1	32400000::	32350000	24	0.015625	0.015504187	98.4375	24.0	3.218876
chr1_32400000_32450000::	chr1	32450000::	32400000	39	0.029947916	0.029508233	97.4609375	46.0	3.8501477
chr1_32450000_32500000::	chr1	32500000::	32450000	24	0.015625	0.015504187	98.4375	24.0	3.218876
chr1_32500000_32550000::	chr1	32550000::	32500000	32	0.020833334	0.020619288	97.91666666666666	32.0	3.4965076
chr1_32550000_32600000::	chr1	32600000::	32550000	36	0.030598959	0.030140147	97.65625	47.0	3.871201
chr1_32600000_32650000::	chr1	32650000::	32600000	35	0.026692709	0.026342673	97.72135416666666	41.0	3.7376697
chr1_32650000_32700000::	chr1	32700000::	32650000	33	0.021484375	0.02125684	97.8515625	33.0	3.5263605
chr1_32700000_32750000::	chr1	32750000::	32700000	47	0.036458332	0.03580945	96.94010416666666	56.0	4.0430512
chr1_32750000_32800000::	chr1	32800000::	32750000	41	0.030598959	0.030140147	97.33072916666666	47.0	3.871201
chr1_32800000_32850000::	chr1	32850000::	32800000	33	0.022786459	0.022530725	97.8515625	35.0	3.583519
chr1_32850000_32900000::	chr1	32900000::	32850000	40	0.027994791	0.0276101	97.39583333333334	43.0	3.7841897
chr1_32900000_32950000::	chr1	32950000::	32900000	39	0.026692709	0.026342673	97.4609375	41.0	3.7376697
chr1_32950000_33000000::	chr1	33000000::	32950000	52	0.035807293	0.035181116	96.61458333333334	55.0	4.0253515
chr1_33000000_33050000::	chr1	33050000::	33000000	41	0.029947916	0.029508233	97.33072916666666	46.0	3.8501477
chr1_30050000_30100000::	chr1	30100000::	30050000	28	0.020833334	0.020619288	98.17708333333334	32.0	3.4965076
chr1_30100000_30150000::	chr1	30150000::	30100000	32	0.020833334	0.020619288	97.91666666666666	32.0	3.4965076
chr1_30150000_30200000::	chr1	30200000::	30150000	27	0.017578125	0.017425416	98.2421875	27.0	3.3322046
chr1_30200000_30250000::	chr1	30250000::	30200000	24	0.015625	0.015504187	98.4375	24.0	3.218876
chr1_30250000_30300000::	chr1	30300000::	30250000	27	0.018229166	0.018065007	98.2421875	28.0	3.3672957
chr1_30300000_30350000::	chr1	30350000::	30300000	35	0.024088541	0.023802988	97.72135416666666	37.0	3.637586
chr1_30350000_30400000::	chr1	30400000::	30350000	30	0.022135416	0.021893984	98.046875	34.0	3.5553482
chr1_30400000_30450000::	chr1	30450000::	30400000	37	0.026692709	0.026342673	97.59114583333334	41.0	3.7376697
chr1_30450000_30500000::	chr1	30500000::	30450000	38	0.025390625	0.025073638	97.52604166666666	39.0	3.6888795
chr1_30500000_30550000::	chr1	30550000::	30500000	38	0.028645834	0.028243212	97.52604166666666	44.0	3.8066626
chr1_30550000_30600000::	chr1	30600000::	30550000	54	0.039713543	0.038945235	96.484375	61.0	4.1271343
chr1_30600000_30650000::	chr1	30650000::	30600000	45	0.029947916	0.029508233	97.0703125	46.0	3.8501477
chr1_30650000_30700000::	chr1	30700000::	30650000	49	0.036458332	0.03580945	96.80989583333334	56.0	4.0430512
chr1_30700000_30750000::	chr1	30750000::	30700000	135	0.11653646	0.110231444	91.2109375	179.0	5.192957
chr1_30750000_30800000::	chr1	30800000::	30750000	101	0.076822914	0.07401496	93.42447916666666	118.0	4.7791233
chr1_30800000_30850000::	chr1	30850000::	30800000	179	0.140625	0.13157636	88.34635416666666	216.0	5.379897
chr1_30850000_30900000::	chr1	30900000::	30850000	260	0.22916667	0.20633644	83.07291666666666	352.0	5.866468
chr1_30900000_30950000::	chr1	30950000::	30900000	288	0.37239584	0.316558	81.25	572.0	6.350886
chr1_30950000_31000000::	chr1	31000000::	30950000	123	0.08984375	0.086034335	91.9921875	138.0	4.934474
